task_id,route,model_decision,valid_format,p_defer,p_self,score,margin,logp_self,logp_defer,self_passed,prediction,reference,expert_passed,expert_available,expert_has_answer,answer_len
mmlu/all/test/010705,post_defer,defer,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.49609375,-0.99609375,0,B,D,,0,0,63
mmlu/all/test/010706,post_self,self,1,0.010886588881065962,0.989113411118934,0.989113411118934,-4.50927734375,-0.08447265625,-4.59375,0,C,B,,0,0,227
mmlu/all/test/010707,post_defer,defer,1,0.029222060523305136,0.9707779394766949,0.9707779394766949,-3.503173828125,-0.059326171875,-3.5625,0,C,A,,0,0,110
mmlu/all/test/010708,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.59765625,-0.84765625,1,C,C,,0,0,89
mmlu/all/test/010709,post_defer,defer,1,0.7975568078599278,0.20244319214007223,0.20244319214007223,1.37109375,-1.6171875,-0.24609375,0,B,D,,0,0,118
mmlu/all/test/010710,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83984375,-0.58984375,1,D,D,,0,0,19
mmlu/all/test/010711,post_defer,defer,1,0.9046505351008906,0.09534946489910945,0.09534946489910945,2.25,-2.359375,-0.109375,0,B,A,,0,0,99
mmlu/all/test/010712,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.7265625,-0.7265625,0,A,B,,0,0,181
mmlu/all/test/010713,post_defer,defer,1,0.7306743976944328,0.26932560230556724,0.26932560230556724,0.998046875,-1.3203125,-0.322265625,0,B,C,,0,0,22
mmlu/all/test/010714,post_defer,defer,1,0.22303841721688147,0.7769615827831186,0.7769615827831186,-1.248046875,-0.267578125,-1.515625,1,D,D,,0,0,106
mmlu/all/test/010715,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83984375,-0.58984375,0,A,D,,0,0,197
mmlu/all/test/010716,post_defer,defer,1,0.32124702583500586,0.6787529741649941,0.6787529741649941,-0.748046875,-0.408203125,-1.15625,1,B,B,,0,0,203
mmlu/all/test/010717,post_defer,defer,1,0.22337706178344302,0.776622938216557,0.776622938216557,-1.24609375,-0.27734375,-1.5234375,1,B,B,,0,0,26
mmlu/all/test/010718,post_defer,defer,1,0.37708178707321444,0.6229182129267856,0.6229182129267856,-0.501953125,-0.490234375,-0.9921875,0,B,C,,0,0,58
mmlu/all/test/010719,post_defer,defer,1,0.2693256023055673,0.7306743976944328,0.7306743976944328,-0.998046875,-0.330078125,-1.328125,0,D,A,,0,0,72
mmlu/all/test/010720,post_defer,defer,1,0.13296424019782924,0.8670357598021707,0.8670357598021707,-1.875,-1.34375,-3.21875,0,C,A,,0,0,20
mmlu/all/test/010721,post_self,self,1,0.012527931992744795,0.9874720680072552,0.9874720680072552,-4.3671875,-0.4140625,-4.78125,1,D,D,,0,0,187
mmlu/all/test/010722,post_defer,defer,1,0.2697101295716962,0.7302898704283038,0.7302898704283038,-0.99609375,-0.36328125,-1.359375,1,C,C,,0,0,106
mmlu/all/test/010723,post_defer,defer,1,0.6220002299153026,0.37799977008469743,0.37799977008469743,0.498046875,-0.98828125,-0.490234375,0,C,B,,0,0,128
mmlu/all/test/010724,post_defer,defer,1,0.06773144892184522,0.9322685510781548,0.9322685510781548,-2.6220703125,-0.1435546875,-2.765625,1,C,C,,0,0,34
mmlu/all/test/010725,post_defer,defer,1,0.18286288290610314,0.8171371170938968,0.8171371170938968,-1.4970703125,-0.2216796875,-1.71875,0,C,D,,0,0,63
mmlu/all/test/010726,post_self,self,1,0.0139221541680379,0.9860778458319621,0.9860778458319621,-4.26025390625,-0.05224609375,-4.3125,0,C,B,,0,0,75
mmlu/all/test/010727,post_defer,defer,1,0.00048589678401822993,0.9995141032159818,0.9995141032159818,-7.6290283203125,-0.0272216796875,-7.65625,1,D,D,,0,0,28
mmlu/all/test/010728,post_defer,defer,1,0.5926665999540697,0.4073334000459303,0.4073334000459303,0.375,-1.1640625,-0.7890625,0,C,D,,0,0,123
mmlu/all/test/010729,post_defer,defer,1,0.34864513533394575,0.6513548646660543,0.6513548646660543,-0.625,-0.46875,-1.09375,0,C,A,,0,0,163
mmlu/all/test/010730,post_defer,defer,1,0.6229182129267856,0.3770817870732144,0.3770817870732144,0.501953125,-0.99609375,-0.494140625,1,C,C,,0,0,54
mmlu/all/test/010731,post_defer,defer,1,0.0010322310367548194,0.9989677689632451,0.9989677689632451,-6.875,-3.875,-10.75,0,C,D,,0,0,82
mmlu/all/test/010732,post_defer,defer,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.279296875,-1.53125,0,B,C,,0,0,95
mmlu/all/test/010733,post_defer,defer,1,0.8177200818572946,0.1822799181427054,0.1822799181427054,1.5009765625,-1.7109375,-0.2099609375,0,C,A,,0,0,68
mmlu/all/test/010734,post_defer,defer,1,0.32167304821323783,0.6783269517867622,0.6783269517867622,-0.74609375,-0.40234375,-1.1484375,0,D,B,,0,0,125
mmlu/all/test/010735,post_defer,defer,1,0.6783269517867622,0.32167304821323783,0.32167304821323783,0.74609375,-1.1484375,-0.40234375,0,B,C,,0,0,105
mmlu/all/test/010736,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.59765625,-0.84765625,0,B,D,,0,0,133
mmlu/all/test/010737,post_self,self,1,0.32124702583500586,0.6787529741649941,0.6787529741649941,-0.748046875,-0.408203125,-1.15625,0,D,A,,0,0,51
mmlu/all/test/010738,post_defer,defer,1,0.3203958736819564,0.6796041263180437,0.6796041263180437,-0.751953125,-0.404296875,-1.15625,1,B,B,,0,0,33
mmlu/all/test/010739,post_defer,defer,1,0.07599521481895795,0.924004785181042,0.924004785181042,-2.498046875,-0.142578125,-2.640625,1,D,D,,0,0,93
mmlu/all/test/010740,post_defer,defer,1,0.22303841721688147,0.7769615827831186,0.7769615827831186,-1.248046875,-0.275390625,-1.5234375,1,C,C,,0,0,183
mmlu/all/test/010741,post_defer,defer,1,0.0028393743849786717,0.9971606256150213,0.9971606256150213,-5.861328125,-0.263671875,-6.125,0,A,D,,0,0,73
mmlu/all/test/010742,post_defer,defer,1,0.11961366366632263,0.8803863363336774,0.8803863363336774,-1.99609375,-0.14453125,-2.140625,0,D,C,,0,0,137
mmlu/all/test/010743,post_defer,defer,1,0.8174287801882275,0.1825712198117725,0.1825712198117725,1.4990234375,-1.7109375,-0.2119140625,1,C,C,,0,0,114
mmlu/all/test/010744,post_defer,defer,1,0.14903529447863062,0.8509647055213694,0.8509647055213694,-1.7421875,-0.2578125,-2.0,1,A,A,,0,0,109
mmlu/all/test/010745,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.84375,-0.59375,1,A,A,,0,0,107
mmlu/all/test/010746,post_defer,defer,1,0.6800292550948656,0.31997074490513444,0.31997074490513444,0.75390625,-1.1484375,-0.39453125,0,B,A,,0,0,22
mmlu/all/test/010747,post_defer,defer,1,0.18242552380635632,0.8175744761936437,0.8175744761936437,-1.5,-0.2265625,-1.7265625,1,B,B,,0,0,85
mmlu/all/test/010748,post_defer,defer,1,0.00600359579657149,0.9939964042034285,0.9939964042034285,-5.109375,-0.109375,-5.21875,1,C,C,,0,0,91
mmlu/all/test/010749,post_defer,defer,1,0.03709946194871547,0.9629005380512845,0.9629005380512845,-3.25634765625,-0.07177734375,-3.328125,1,A,A,,0,0,96
mmlu/all/test/010750,post_self,self,1,0.022835299432888482,0.9771647005671115,0.9771647005671115,-3.75634765625,-0.05615234375,-3.8125,0,A,C,,0,0,33
mmlu/all/test/010751,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.83984375,-0.58984375,0,B,C,,0,0,113
mmlu/all/test/010752,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.8515625,-0.6015625,0,C,D,,0,0,75
mmlu/all/test/010753,post_defer,defer,1,0.18286288290610314,0.8171371170938968,0.8171371170938968,-1.4970703125,-0.2216796875,-1.71875,1,C,C,,0,0,127
mmlu/all/test/010754,post_defer,defer,1,0.1183850968071675,0.8816149031928325,0.8816149031928325,-2.0078125,-0.1484375,-2.15625,1,D,D,,0,0,42
mmlu/all/test/010755,post_defer,defer,1,0.015975327513060945,0.984024672486939,0.984024672486939,-4.12060546875,-0.06689453125,-4.1875,0,B,C,,0,0,159
mmlu/all/test/010756,post_defer,defer,1,0.10669059394565118,0.8933094060543488,0.8933094060543488,-2.125,-1.359375,-3.484375,0,D,A,,0,0,76
mmlu/all/test/010757,post_defer,defer,1,4.222833444659923e-06,0.9999957771665553,0.9999957771665553,-12.375,-4.5,-16.875,1,C,C,,0,0,27
mmlu/all/test/010758,post_defer,defer,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.294921875,-1.546875,1,A,A,,0,0,66
mmlu/all/test/010759,post_defer,defer,1,0.11848705868952816,0.8815129413104719,0.8815129413104719,-2.0068359375,-0.1494140625,-2.15625,0,A,C,,0,0,84
mmlu/all/test/010760,post_defer,defer,1,0.777637773340701,0.22236222665929894,0.22236222665929894,1.251953125,-1.5390625,-0.287109375,1,A,A,,0,0,105
mmlu/all/test/010761,post_defer,defer,1,0.7769615827831184,0.22303841721688156,0.22303841721688156,1.248046875,-1.5078125,-0.259765625,0,B,A,,0,0,144
mmlu/all/test/010762,post_defer,defer,1,0.09484524420535369,0.9051547557946463,0.9051547557946463,-2.255859375,-0.119140625,-2.375,0,D,A,,0,0,66
mmlu/all/test/010763,post_defer,defer,1,0.8933094060543487,0.10669059394565128,0.10669059394565128,2.125,-2.265625,-0.140625,0,C,D,,0,0,55
mmlu/all/test/010764,post_defer,defer,1,0.2689414213699951,0.7310585786300049,0.7310585786300049,-1.0,-0.34375,-1.34375,0,B,A,,0,0,35
mmlu/all/test/010765,post_self,self,1,0.007636216494667212,0.9923637835053328,0.9923637835053328,-4.8671875,-1.0703125,-5.9375,1,C,C,,0,0,126
mmlu/all/test/010766,post_defer,defer,1,0.2220246807679208,0.7779753192320792,0.7779753192320792,-1.25390625,-0.27734375,-1.53125,1,C,C,,0,0,155
mmlu/all/test/010767,post_defer,defer,1,0.09501305198790386,0.9049869480120961,0.9049869480120961,-2.25390625,-0.12109375,-2.375,0,D,C,,0,0,93
mmlu/all/test/010768,post_defer,defer,1,0.3779997700846973,0.6220002299153027,0.6220002299153027,-0.498046875,-0.490234375,-0.98828125,0,A,D,,0,0,189
mmlu/all/test/010769,post_defer,defer,1,0.7549149868676283,0.24508501313237174,0.24508501313237174,1.125,-1.4296875,-0.3046875,0,A,D,,0,0,32
mmlu/all/test/010770,post_defer,defer,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.271484375,-1.5234375,1,D,D,,0,0,22
mmlu/all/test/010771,post_defer,defer,1,0.012624949281564409,0.9873750507184356,0.9873750507184356,-4.359375,-1.265625,-5.625,0,C,D,,0,0,68
mmlu/all/test/010772,post_defer,defer,1,0.6783269517867622,0.32167304821323783,0.32167304821323783,0.74609375,-1.1484375,-0.40234375,0,B,A,,0,0,61
mmlu/all/test/010773,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.92578125,-0.67578125,1,B,B,,0,0,134
mmlu/all/test/010774,post_defer,defer,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.4921875,-0.9921875,0,D,B,,0,0,120
mmlu/all/test/010775,post_defer,defer,1,0.0258096220343115,0.9741903779656885,0.9741903779656885,-3.630859375,-0.056640625,-3.6875,1,C,C,,0,0,185
mmlu/all/test/010776,post_defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.9921875,-0.4921875,0,C,B,,0,0,111
mmlu/all/test/010777,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.7109375,-0.7109375,0,B,D,,0,0,41
mmlu/all/test/010778,post_defer,defer,1,0.2685575870290748,0.7314424129709252,0.7314424129709252,-1.001953125,-0.357421875,-1.359375,0,B,A,,0,0,147
mmlu/all/test/010779,post_defer,defer,1,0.6229182129267856,0.3770817870732144,0.3770817870732144,0.501953125,-0.98828125,-0.486328125,0,A,C,,0,0,99
mmlu/all/test/010780,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.60546875,-0.85546875,0,C,D,,0,0,39
mmlu/all/test/010781,post_defer,defer,1,0.6220002299153026,0.37799977008469743,0.37799977008469743,0.498046875,-0.9921875,-0.494140625,0,B,A,,0,0,222
mmlu/all/test/010782,post_defer,defer,1,0.006709101094425942,0.9932908989055741,0.9932908989055741,-4.99755859375,-0.09619140625,-5.09375,1,B,B,,0,0,88
mmlu/all/test/010783,post_defer,defer,1,0.37708178707321444,0.6229182129267856,0.6229182129267856,-0.501953125,-0.494140625,-0.99609375,1,C,C,,0,0,112
mmlu/all/test/010784,post_defer,defer,1,0.22337706178344302,0.776622938216557,0.776622938216557,-1.24609375,-0.27734375,-1.5234375,0,D,B,,0,0,95
mmlu/all/test/010785,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.84765625,-0.59765625,0,C,A,,0,0,119
mmlu/all/test/010786,post_defer,defer,1,0.7985012129622341,0.20149878703776591,0.20149878703776591,1.376953125,-1.6328125,-0.255859375,0,A,D,,0,0,28
mmlu/all/test/010787,post_defer,defer,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.421875,-1.171875,0,C,A,,0,0,174
mmlu/all/test/010788,post_defer,defer,1,0.11910042734693235,0.8808995726530676,0.8808995726530676,-2.0009765625,-0.1552734375,-2.15625,0,B,C,,0,0,90
mmlu/all/test/010789,post_defer,defer,1,0.5312093733737563,0.4687906266262437,0.4687906266262437,0.125,-0.828125,-0.703125,0,A,C,,0,0,107
mmlu/all/test/010790,post_defer,defer,1,0.053107904016167655,0.9468920959838324,0.9468920959838324,-2.880859375,-0.384765625,-3.265625,0,A,D,,0,0,134
mmlu/all/test/010791,post_defer,defer,1,0.18213440280618404,0.817865597193816,0.817865597193816,-1.501953125,-0.255859375,-1.7578125,1,A,A,,0,0,15
mmlu/all/test/010792,post_defer,defer,1,0.3203958736819564,0.6796041263180437,0.6796041263180437,-0.751953125,-0.419921875,-1.171875,0,C,D,,0,0,28
mmlu/all/test/010793,post_defer,defer,1,0.20149878703776591,0.7985012129622341,0.7985012129622341,-1.376953125,-0.263671875,-1.640625,0,B,C,,0,0,142
mmlu/all/test/010794,post_defer,defer,1,0.4082767594681181,0.591723240531882,0.591723240531882,-0.37109375,-0.69921875,-1.0703125,0,B,D,,0,0,183
mmlu/all/test/010795,post_defer,defer,1,0.0009235809258199289,0.9990764190741801,0.9990764190741801,-6.986328125,-0.044921875,-7.03125,1,C,C,,0,0,137
mmlu/all/test/010796,post_defer,defer,1,0.6215409097858049,0.3784590902141951,0.3784590902141951,0.49609375,-1.1328125,-0.63671875,1,A,A,,0,0,80
mmlu/all/test/010797,post_defer,defer,1,0.3203958736819564,0.6796041263180437,0.6796041263180437,-0.751953125,-0.404296875,-1.15625,0,D,C,,0,0,67
mmlu/all/test/010798,post_defer,defer,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.279296875,-1.53125,1,D,D,,0,0,211
mmlu/all/test/010799,post_defer,defer,1,0.7980294227064512,0.20197057729354884,0.20197057729354884,1.3740234375,-1.6171875,-0.2431640625,1,A,A,,0,0,105
mmlu/all/test/010800,post_defer,defer,1,0.5926665999540697,0.4073334000459303,0.4073334000459303,0.375,-1.296875,-0.921875,0,A,D,,0,0,111
mmlu/all/test/010801,post_self,self,1,0.06016943237840675,0.9398305676215932,0.9398305676215932,-2.74853515625,-0.07958984375,-2.828125,1,A,A,,0,0,104
mmlu/all/test/010802,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.70703125,-0.70703125,0,B,D,,0,0,44
mmlu/all/test/010803,post_defer,defer,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.5,-1.0,1,C,C,,0,0,109
mmlu/all/test/010804,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.8359375,-0.5859375,1,B,B,,0,0,22
mmlu/all/test/010805,post_defer,defer,1,0.37708178707321444,0.6229182129267856,0.6229182129267856,-0.501953125,-0.490234375,-0.9921875,1,B,B,,0,0,41
mmlu/all/test/010806,post_defer,defer,1,0.009720219619086543,0.9902797803809135,0.9902797803809135,-4.623779296875,-0.032470703125,-4.65625,0,A,D,,0,0,30
mmlu/all/test/010807,post_defer,defer,1,0.777637773340701,0.22236222665929894,0.22236222665929894,1.251953125,-1.515625,-0.263671875,0,C,D,,0,0,90
mmlu/all/test/010808,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.71484375,-0.71484375,1,C,C,,0,0,106
mmlu/all/test/010809,post_defer,defer,1,0.020645930739218447,0.9793540692607815,0.9793540692607815,-3.859375,-0.921875,-4.78125,0,A,B,,0,0,17
mmlu/all/test/010810,post_defer,defer,1,0.023142370045322595,0.9768576299546774,0.9768576299546774,-3.74267578125,-0.06982421875,-3.8125,1,D,D,,0,0,134
mmlu/all/test/010811,post_defer,defer,1,0.0011749414524116063,0.9988250585475884,0.9988250585475884,-6.745361328125,-0.035888671875,-6.78125,1,D,D,,0,0,18
mmlu/all/test/010812,post_defer,defer,1,0.22303841721688147,0.7769615827831186,0.7769615827831186,-1.248046875,-0.267578125,-1.515625,0,D,A,,0,0,81
mmlu/all/test/010813,post_defer,defer,1,0.776622938216557,0.22337706178344297,0.22337706178344297,1.24609375,-1.578125,-0.33203125,0,A,D,,0,0,69
mmlu/all/test/010814,post_defer,defer,1,0.6220002299153026,0.37799977008469743,0.37799977008469743,0.498046875,-0.98828125,-0.490234375,1,C,C,,0,0,152
mmlu/all/test/010815,post_defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.99609375,-0.49609375,0,C,B,,0,0,132
mmlu/all/test/010816,post_defer,defer,1,0.7306743976944328,0.26932560230556724,0.26932560230556724,0.998046875,-1.328125,-0.330078125,0,C,B,,0,0,68
mmlu/all/test/010817,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.74609375,-0.74609375,1,A,A,,0,0,180
mmlu/all/test/010818,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.84375,-0.59375,0,C,B,,0,0,90
mmlu/all/test/010819,post_defer,defer,1,0.9327601999478475,0.06723980005215247,0.06723980005215247,2.6298828125,-2.71875,-0.0888671875,1,A,A,,0,0,31
mmlu/all/test/010820,post_defer,defer,1,0.16398024910404715,0.8360197508959528,0.8360197508959528,-1.62890625,-0.27734375,-1.90625,1,C,C,,0,0,158
mmlu/all/test/010821,post_defer,defer,1,0.1647850974181823,0.8352149025818176,0.8352149025818176,-1.623046875,-0.314453125,-1.9375,1,B,B,,0,0,146
mmlu/all/test/010822,post_defer,defer,1,0.5,0.5,0.5,0.0,-0.71875,-0.71875,0,C,A,,0,0,94
mmlu/all/test/010823,post_defer,defer,1,0.7545534430129951,0.2454465569870049,0.2454465569870049,1.123046875,-1.4296875,-0.306640625,1,A,A,,0,0,39
mmlu/all/test/010824,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.85546875,-0.60546875,0,C,A,,0,0,75
mmlu/all/test/010825,post_defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.85546875,-0.60546875,0,A,D,,0,0,78
mmlu/all/test/010826,post_defer,defer,1,0.2220246807679208,0.7779753192320792,0.7779753192320792,-1.25390625,-0.27734375,-1.53125,0,D,C,,0,0,231
mmlu/all/test/010827,post_defer,defer,1,0.2689414213699951,0.7310585786300049,0.7310585786300049,-1.0,-0.7109375,-1.7109375,0,B,D,,0,0,79
mmlu/all/test/010828,post_defer,defer,1,0.18213440280618404,0.817865597193816,0.817865597193816,-1.501953125,-0.224609375,-1.7265625,0,B,A,,0,0,134
mmlu/all/test/010829,post_self,self,1,0.02298833408976085,0.9770116659102391,0.9770116659102391,-3.74951171875,-0.06298828125,-3.8125,1,D,D,,0,0,79
mmlu/all/test/010830,post_defer,defer,1,0.8938665640830568,0.10613343591694324,0.10613343591694324,2.130859375,-2.3125,-0.181640625,1,C,C,,0,0,26
mmlu/all/test/010831,post_defer,defer,1,0.776622938216557,0.22337706178344297,0.22337706178344297,1.24609375,-1.5234375,-0.27734375,0,B,A,,0,0,19
mmlu/all/test/010832,post_defer,defer,1,0.18242552380635632,0.8175744761936437,0.8175744761936437,-1.5,-0.234375,-1.734375,1,B,B,,0,0,81
mmlu/all/test/010833,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.59375,-0.84375,0,D,C,,0,0,27
mmlu/all/test/010834,post_defer,defer,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.4921875,-0.9921875,1,B,B,,0,0,83
mmlu/all/test/010835,post_defer,defer,1,0.9525299894869302,0.04747001051306976,0.04747001051306976,2.9990234375,-3.0625,-0.0634765625,0,C,B,,0,0,99
mmlu/all/test/010836,post_defer,defer,1,0.37662312562705497,0.6233768743729451,0.6233768743729451,-0.50390625,-0.50390625,-1.0078125,1,B,B,,0,0,103
mmlu/all/test/010837,post_defer,defer,1,0.060473881233743525,0.9395261187662565,0.9395261187662565,-2.7431640625,-0.0849609375,-2.828125,0,D,A,,0,0,111
mmlu/all/test/010838,post_defer,defer,1,0.14817041344298693,0.8518295865570131,0.8518295865570131,-1.7490234375,-0.2431640625,-1.9921875,1,D,D,,0,0,97
mmlu/all/test/010839,post_defer,defer,1,0.7975568078599278,0.20244319214007223,0.20244319214007223,1.37109375,-1.8984375,-0.52734375,0,A,D,,0,0,70
mmlu/all/test/010840,post_defer,defer,1,0.16505408392910761,0.8349459160708924,0.8349459160708924,-1.62109375,-0.29296875,-1.9140625,0,A,D,,0,0,22
mmlu/all/test/010841,post_defer,defer,1,0.7772998611746911,0.22270013882530892,0.22270013882530892,1.25,-1.5234375,-0.2734375,1,C,C,,0,0,145
mmlu/all/test/010842,post_defer,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.58984375,-0.83984375,0,D,A,,0,0,144
mmlu/all/test/010843,post_defer,defer,1,0.02635535284611975,0.9736446471538802,0.9736446471538802,-3.609375,-2.359375,-5.96875,0,A,D,,0,0,73
mmlu/all/test/010844,post_defer,defer,1,0.0473817748393097,0.9526182251606903,0.9526182251606903,-3.0009765625,-0.0771484375,-3.078125,0,B,C,,0,0,28
mmlu/all/test/010845,post_defer,defer,1,0.14829371355296317,0.8517062864470368,0.8517062864470368,-1.748046875,-0.181640625,-1.9296875,1,D,D,,0,0,97
mmlu/all/test/010846,post_defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.15625,-0.40625,0,C,B,,0,0,92
