task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,self_passed,reasoning_len,answer_len,actual_local_tokens
hendrycks_math/test/004162,early_defer,defer,0.924142,0.075858,2.5,0.919643,0.080357,2.4375,0.924142,0.075858,2.5,0,4826,2048,2048
hendrycks_math/test/004163,early_defer,defer,0.562177,0.437823,0.25,0.826712,0.173288,1.5625,0.562177,0.437823,0.25,1,333,170,170
hendrycks_math/test/004164,post_defer,defer,0.355775,0.644225,-0.5938,0.740174,0.259826,1.0469,0.740174,0.259826,1.0469,0,600,145,145
hendrycks_math/test/004165,post_self,self,0.106691,0.893309,-2.125,0.021781,0.978219,-3.8047,0.021781,0.978219,-3.8047,1,218,80,80
hendrycks_math/test/004166,early_defer,defer,0.948155,0.051845,2.9062,0.953275,0.046725,3.0156,0.948155,0.051845,2.9062,1,369,103,103
hendrycks_math/test/004167,early_defer,defer,0.699254,0.300746,0.8438,0.779993,0.220007,1.2656,0.699254,0.300746,0.8438,0,387,95,95
hendrycks_math/test/004168,post_defer,defer,0.109706,0.890294,-2.0938,0.743168,0.256832,1.0625,0.743168,0.256832,1.0625,0,301,93,93
hendrycks_math/test/004169,post_self,self,0.108189,0.891811,-2.1094,0.013428,0.986572,-4.2969,0.013428,0.986572,-4.2969,1,297,114,114
hendrycks_math/test/004170,post_self,self,0.05921,0.94079,-2.7656,0.034619,0.965381,-3.3281,0.034619,0.965381,-3.3281,0,30,14,14
hendrycks_math/test/004171,post_self,self,0.334589,0.665411,-0.6875,0.090093,0.909907,-2.3125,0.090093,0.909907,-2.3125,1,330,164,164
hendrycks_math/test/004172,post_self,self,0.068537,0.931463,-2.6094,0.00659,0.99341,-5.0156,0.00659,0.99341,-5.0156,1,128,47,47
hendrycks_math/test/004173,early_defer,defer,0.944995,0.055005,2.8438,0.932453,0.067547,2.625,0.944995,0.055005,2.8438,0,586,215,215
hendrycks_math/test/004174,post_self,self,0.05921,0.94079,-2.7656,0.001775,0.998225,-6.332,0.001775,0.998225,-6.332,1,286,106,106
hendrycks_math/test/004175,early_defer,defer,0.731059,0.268941,1.0,0.284576,0.715424,-0.9219,0.731059,0.268941,1.0,0,408,108,108
hendrycks_math/test/004176,post_self,self,0.060975,0.939025,-2.7344,0.468791,0.531209,-0.125,0.468791,0.531209,-0.125,0,374,122,122
hendrycks_math/test/004177,early_defer,defer,0.817574,0.182426,1.5,0.194368,0.805632,-1.4219,0.817574,0.182426,1.5,1,425,140,140
hendrycks_math/test/004178,early_defer,defer,0.90053,0.09947,2.2031,0.835484,0.164516,1.625,0.90053,0.09947,2.2031,0,299,88,88
hendrycks_math/test/004179,early_defer,defer,0.800692,0.199308,1.3906,0.828939,0.171061,1.5781,0.800692,0.199308,1.3906,0,570,183,183
hendrycks_math/test/004180,post_self,self,0.156105,0.843895,-1.6875,0.007066,0.992934,-4.9453,0.007066,0.992934,-4.9453,1,285,95,95
hendrycks_math/test/004181,post_self,self,0.132964,0.867036,-1.875,0.105211,0.894789,-2.1406,0.105211,0.894789,-2.1406,0,343,96,96
hendrycks_math/test/004182,post_self,self,0.117572,0.882428,-2.0156,0.362969,0.637031,-0.5625,0.362969,0.637031,-0.5625,0,319,125,125
hendrycks_math/test/004183,early_defer,defer,0.870597,0.129403,1.9062,0.867036,0.132964,1.875,0.870597,0.129403,1.9062,0,321,143,143
hendrycks_math/test/004184,post_self,self,0.132964,0.867036,-1.875,0.021615,0.978385,-3.8125,0.021615,0.978385,-3.8125,1,308,129,129
hendrycks_math/test/004185,early_defer,defer,0.880797,0.119203,2.0,0.952574,0.047426,3.0,0.880797,0.119203,2.0,0,3166,2047,2047
hendrycks_math/test/004186,post_defer,defer,0.377541,0.622459,-0.5,0.531209,0.468791,0.125,0.531209,0.468791,0.125,0,133,40,40
hendrycks_math/test/004187,post_self,self,0.07056,0.92944,-2.5781,0.049222,0.950778,-2.9609,0.049222,0.950778,-2.9609,1,116,44,44
hendrycks_math/test/004188,post_self,self,0.05921,0.94079,-2.7656,0.005512,0.994488,-5.1953,0.005512,0.994488,-5.1953,1,280,104,104
hendrycks_math/test/004189,early_defer,defer,0.585101,0.414899,0.3438,0.09947,0.90053,-2.2031,0.585101,0.414899,0.3438,1,639,189,189
hendrycks_math/test/004190,post_self,self,0.377541,0.622459,-0.5,0.441673,0.558327,-0.2344,0.441673,0.558327,-0.2344,0,492,177,177
hendrycks_math/test/004191,post_self,self,0.060975,0.939025,-2.7344,0.005512,0.994488,-5.1953,0.005512,0.994488,-5.1953,1,376,108,108
hendrycks_math/test/004192,early_defer,defer,0.787931,0.212069,1.3125,0.890294,0.109706,2.0938,0.787931,0.212069,1.3125,0,559,148,148
hendrycks_math/test/004193,post_self,self,0.125923,0.874077,-1.9375,0.012336,0.987664,-4.3828,0.012336,0.987664,-4.3828,0,311,114,114
hendrycks_math/test/004194,early_defer,defer,0.930458,0.069542,2.5938,0.947381,0.052619,2.8906,0.930458,0.069542,2.5938,0,558,135,135
hendrycks_math/test/004195,post_defer,defer,0.109706,0.890294,-2.0938,0.899121,0.100879,2.1875,0.899121,0.100879,2.1875,1,266,69,69
hendrycks_math/test/004196,post_self,self,0.035679,0.964321,-3.2969,0.001305,0.998695,-6.6406,0.001305,0.998695,-6.6406,1,249,92,92
hendrycks_math/test/004197,post_self,self,0.27513,0.72487,-0.9688,0.030909,0.969091,-3.4453,0.030909,0.969091,-3.4453,1,317,110,110
hendrycks_math/test/004198,post_self,self,0.039639,0.960361,-3.1875,0.033086,0.966914,-3.375,0.033086,0.966914,-3.375,0,195,77,77
hendrycks_math/test/004199,post_self,self,0.127653,0.872347,-1.9219,0.08152,0.91848,-2.4219,0.08152,0.91848,-2.4219,1,280,103,103
hendrycks_math/test/004200,post_self,self,0.050331,0.949669,-2.9375,0.002043,0.997957,-6.1914,0.002043,0.997957,-6.1914,1,221,77,77
hendrycks_math/test/004201,post_self,self,0.166675,0.833325,-1.6094,0.212069,0.787931,-1.3125,0.212069,0.787931,-1.3125,0,152,63,63
hendrycks_math/test/004202,early_defer,defer,0.531209,0.468791,0.125,0.998143,0.001857,6.2871,0.531209,0.468791,0.125,0,260,88,88
hendrycks_math/test/004203,early_defer,defer,0.615088,0.384912,0.4688,0.924142,0.075858,2.5,0.615088,0.384912,0.4688,0,993,242,242
hendrycks_math/test/004204,early_defer,defer,0.562177,0.437823,0.25,0.888759,0.111241,2.0781,0.562177,0.437823,0.25,0,277,92,92
hendrycks_math/test/004205,post_self,self,0.180107,0.819893,-1.5156,0.09401,0.90599,-2.2656,0.09401,0.90599,-2.2656,0,386,163,163
hendrycks_math/test/004206,post_self,self,0.02976,0.97024,-3.4844,0.001782,0.998218,-6.3281,0.001782,0.998218,-6.3281,1,125,58,58
hendrycks_math/test/004207,post_self,self,0.281406,0.718594,-0.9375,0.48438,0.51562,-0.0625,0.48438,0.51562,-0.0625,1,417,146,146
hendrycks_math/test/004208,post_self,self,0.090093,0.909907,-2.3125,0.152032,0.847968,-1.7188,0.152032,0.847968,-1.7188,1,243,90,90
hendrycks_math/test/004209,post_defer,defer,0.392337,0.607663,-0.4375,0.903294,0.096706,2.2344,0.903294,0.096706,2.2344,0,376,129,129
hendrycks_math/test/004210,post_self,self,0.049589,0.950411,-2.9531,0.001061,0.998939,-6.8477,0.001061,0.998939,-6.8477,1,147,49,49
hendrycks_math/test/004211,early_defer,defer,0.800692,0.199308,1.3906,0.859664,0.140336,1.8125,0.800692,0.199308,1.3906,0,2611,871,871
hendrycks_math/test/004212,early_defer,defer,0.971992,0.028008,3.5469,0.963231,0.036769,3.2656,0.971992,0.028008,3.5469,0,537,187,187
hendrycks_math/test/004213,post_self,self,0.042088,0.957912,-3.125,0.002252,0.997748,-6.0938,0.002252,0.997748,-6.0938,1,270,86,86
hendrycks_math/test/004214,post_self,self,0.156105,0.843895,-1.6875,0.046725,0.953275,-3.0156,0.046725,0.953275,-3.0156,1,376,123,123
hendrycks_math/test/004215,post_self,self,0.307358,0.692642,-0.8125,0.437823,0.562177,-0.25,0.437823,0.562177,-0.25,1,157,42,42
hendrycks_math/test/004216,post_self,self,0.044681,0.955319,-3.0625,0.011508,0.988492,-4.4531,0.011508,0.988492,-4.4531,1,375,118,118
hendrycks_math/test/004217,post_self,self,0.212069,0.787931,-1.3125,0.05921,0.94079,-2.7656,0.05921,0.94079,-2.7656,1,421,158,158
hendrycks_math/test/004218,post_self,self,0.362969,0.637031,-0.5625,0.148047,0.851953,-1.75,0.148047,0.851953,-1.75,0,530,131,131
hendrycks_math/test/004219,early_defer,defer,0.531209,0.468791,0.125,0.017712,0.982288,-4.0156,0.531209,0.468791,0.125,1,377,126,126
hendrycks_math/test/004220,post_self,self,0.068537,0.931463,-2.6094,0.002019,0.997981,-6.2031,0.002019,0.997981,-6.2031,1,88,38,38
hendrycks_math/test/004221,post_defer,defer,0.377541,0.622459,-0.5,0.771843,0.228157,1.2188,0.771843,0.228157,1.2188,0,563,180,180
hendrycks_math/test/004222,post_self,self,0.168857,0.831143,-1.5938,0.004417,0.995583,-5.418,0.004417,0.995583,-5.418,1,197,63,63
hendrycks_math/test/004223,post_self,self,0.5,0.5,0.0,0.310694,0.689306,-0.7969,0.310694,0.689306,-0.7969,1,544,182,182
hendrycks_math/test/004224,early_defer,defer,0.815232,0.184768,1.4844,0.861538,0.138462,1.8281,0.815232,0.184768,1.4844,0,535,193,193
hendrycks_math/test/004225,early_defer,defer,0.884039,0.115961,2.0312,0.959154,0.040846,3.1562,0.884039,0.115961,2.0312,0,377,130,130
hendrycks_math/test/004226,early_defer,defer,0.826712,0.173288,1.5625,0.950778,0.049222,2.9609,0.826712,0.173288,1.5625,1,862,327,327
hendrycks_math/test/004227,post_self,self,0.039639,0.960361,-3.1875,0.086323,0.913677,-2.3594,0.086323,0.913677,-2.3594,1,257,107,107
hendrycks_math/test/004228,early_defer,defer,0.899121,0.100879,2.1875,0.592667,0.407333,0.375,0.899121,0.100879,2.1875,1,349,109,109
hendrycks_math/test/004229,post_self,self,0.173288,0.826712,-1.5625,0.014616,0.985384,-4.2109,0.014616,0.985384,-4.2109,1,159,78,78
hendrycks_math/test/004230,early_defer,defer,0.968381,0.031619,3.4219,0.941654,0.058346,2.7812,0.968381,0.031619,3.4219,0,1046,361,361
hendrycks_math/test/004231,post_defer,defer,0.233706,0.766294,-1.1875,0.982823,0.017177,4.0469,0.982823,0.017177,4.0469,0,507,175,175
hendrycks_math/test/004232,post_self,self,0.117572,0.882428,-2.0156,0.002314,0.997686,-6.0664,0.002314,0.997686,-6.0664,1,344,119,119
hendrycks_math/test/004233,early_defer,defer,0.826712,0.173288,1.5625,0.874077,0.125923,1.9375,0.826712,0.173288,1.5625,0,350,195,195
hendrycks_math/test/004234,post_self,self,0.102305,0.897695,-2.1719,0.054199,0.945801,-2.8594,0.054199,0.945801,-2.8594,1,260,103,103
hendrycks_math/test/004235,post_self,self,0.348645,0.651355,-0.625,0.245085,0.754915,-1.125,0.245085,0.754915,-1.125,1,422,110,110
hendrycks_math/test/004236,early_defer,defer,0.51562,0.48438,0.0625,0.651355,0.348645,0.625,0.51562,0.48438,0.0625,0,3784,932,932
hendrycks_math/test/004237,post_self,self,0.049589,0.950411,-2.9531,0.233706,0.766294,-1.1875,0.233706,0.766294,-1.1875,0,416,127,127
hendrycks_math/test/004238,early_defer,defer,0.90053,0.09947,2.2031,0.944177,0.055823,2.8281,0.90053,0.09947,2.2031,0,415,123,123
hendrycks_math/test/004239,post_self,self,0.031144,0.968856,-3.4375,0.00117,0.99883,-6.75,0.00117,0.99883,-6.75,1,61,37,37
hendrycks_math/test/004240,post_self,self,0.164516,0.835484,-1.625,0.014957,0.985043,-4.1875,0.014957,0.985043,-4.1875,1,359,122,122
hendrycks_math/test/004241,early_defer,defer,0.607663,0.392337,0.4375,0.136608,0.863392,-1.8438,0.607663,0.392337,0.4375,1,255,102,102
hendrycks_math/test/004242,post_defer,defer,0.220007,0.779993,-1.2656,0.868827,0.131173,1.8906,0.868827,0.131173,1.8906,0,548,161,161
hendrycks_math/test/004243,post_self,self,0.156105,0.843895,-1.6875,0.020177,0.979823,-3.8828,0.020177,0.979823,-3.8828,1,143,60,60
hendrycks_math/test/004244,post_self,self,0.348645,0.651355,-0.625,0.488283,0.511717,-0.0469,0.488283,0.511717,-0.0469,0,435,116,116
hendrycks_math/test/004245,early_defer,defer,0.679179,0.320821,0.75,0.872347,0.127653,1.9219,0.679179,0.320821,0.75,0,5468,1298,1298
hendrycks_math/test/004246,early_defer,defer,0.665411,0.334589,0.6875,0.909907,0.090093,2.3125,0.665411,0.334589,0.6875,0,1288,366,366
hendrycks_math/test/004247,post_self,self,0.348645,0.651355,-0.625,0.307358,0.692642,-0.8125,0.307358,0.692642,-0.8125,0,147,56,56
hendrycks_math/test/004248,post_defer,defer,0.334589,0.665411,-0.6875,0.863392,0.136608,1.8438,0.863392,0.136608,1.8438,0,325,129,129
hendrycks_math/test/004249,post_defer,defer,0.453262,0.546738,-0.1875,0.546738,0.453262,0.1875,0.546738,0.453262,0.1875,1,455,121,121
hendrycks_math/test/004250,post_self,self,0.164516,0.835484,-1.625,0.100879,0.899121,-2.1875,0.100879,0.899121,-2.1875,1,158,37,37
hendrycks_math/test/004251,post_self,self,0.148047,0.851953,-1.75,0.078078,0.921922,-2.4688,0.078078,0.921922,-2.4688,0,322,114,114
hendrycks_math/test/004252,post_self,self,0.100879,0.899121,-2.1875,0.052619,0.947381,-2.8906,0.052619,0.947381,-2.8906,1,105,50,50
hendrycks_math/test/004253,early_defer,defer,0.73412,0.26588,1.0156,0.779993,0.220007,1.2656,0.73412,0.26588,1.0156,0,483,165,165
hendrycks_math/test/004254,early_defer,defer,0.749087,0.250913,1.0938,0.833325,0.166675,1.6094,0.749087,0.250913,1.0938,0,157,50,50
hendrycks_math/test/004255,post_self,self,0.108189,0.891811,-2.1094,0.020177,0.979823,-3.8828,0.020177,0.979823,-3.8828,1,192,55,55
hendrycks_math/test/004256,post_self,self,0.156105,0.843895,-1.6875,0.039048,0.960952,-3.2031,0.039048,0.960952,-3.2031,1,294,96,96
hendrycks_math/test/004257,post_defer,defer,0.129403,0.870597,-1.9062,0.665411,0.334589,0.6875,0.665411,0.334589,0.6875,0,299,131,131
hendrycks_math/test/004258,post_defer,defer,0.348645,0.651355,-0.625,0.971347,0.028653,3.5234,0.971347,0.028653,3.5234,0,471,148,148
hendrycks_math/test/004259,early_defer,defer,0.51562,0.48438,0.0625,0.695958,0.304042,0.8281,0.51562,0.48438,0.0625,0,598,168,168
hendrycks_math/test/004260,post_self,self,0.5,0.5,0.0,0.225417,0.774583,-1.2344,0.225417,0.774583,-1.2344,0,555,187,187
hendrycks_math/test/004261,early_defer,defer,0.819893,0.180107,1.5156,0.919643,0.080357,2.4375,0.819893,0.180107,1.5156,0,343,128,128
hendrycks_math/test/004262,post_self,self,0.058346,0.941654,-2.7812,0.043691,0.956309,-3.0859,0.043691,0.956309,-3.0859,1,245,103,103
hendrycks_math/test/004263,post_self,self,0.09401,0.90599,-2.2656,0.281406,0.718594,-0.9375,0.281406,0.718594,-0.9375,1,401,126,126
hendrycks_math/test/004264,early_defer,defer,0.562177,0.437823,0.25,0.140336,0.859664,-1.8125,0.562177,0.437823,0.25,1,216,84,84
hendrycks_math/test/004265,early_defer,defer,0.91611,0.08389,2.3906,0.938124,0.061876,2.7188,0.91611,0.08389,2.3906,0,507,147,147
hendrycks_math/test/004266,post_self,self,0.191933,0.808067,-1.4375,0.013121,0.986879,-4.3203,0.013121,0.986879,-4.3203,1,230,64,64
hendrycks_math/test/004267,early_defer,defer,0.718594,0.281406,0.9375,0.72487,0.27513,0.9688,0.718594,0.281406,0.9375,0,543,139,139
hendrycks_math/test/004268,post_self,self,0.256832,0.743168,-1.0625,0.36659,0.63341,-0.5469,0.36659,0.63341,-0.5469,1,197,75,75
hendrycks_math/test/004269,early_defer,defer,0.83762,0.16238,1.6406,0.887205,0.112795,2.0625,0.83762,0.16238,1.6406,0,5586,2049,2049
hendrycks_math/test/004270,post_self,self,0.239349,0.760651,-1.1562,0.010735,0.989265,-4.5234,0.010735,0.989265,-4.5234,0,122,49,49
hendrycks_math/test/004271,post_self,self,0.281406,0.718594,-0.9375,0.194368,0.805632,-1.4219,0.194368,0.805632,-1.4219,0,326,86,86
hendrycks_math/test/004272,post_defer,defer,0.191933,0.808067,-1.4375,0.99539,0.00461,5.375,0.99539,0.00461,5.375,0,275,78,78
hendrycks_math/test/004273,post_self,self,0.067547,0.932453,-2.625,0.164516,0.835484,-1.625,0.164516,0.835484,-1.625,0,252,81,81
hendrycks_math/test/004274,post_self,self,0.124213,0.875787,-1.9531,0.029312,0.970688,-3.5,0.029312,0.970688,-3.5,1,74,55,55
hendrycks_math/test/004275,early_defer,defer,0.942507,0.057493,2.7969,0.943764,0.056236,2.8203,0.942507,0.057493,2.7969,0,917,294,294
hendrycks_math/test/004276,post_self,self,0.362969,0.637031,-0.5625,0.23092,0.76908,-1.2031,0.23092,0.76908,-1.2031,1,319,93,93
hendrycks_math/test/004277,post_self,self,0.05921,0.94079,-2.7656,0.021781,0.978219,-3.8047,0.021781,0.978219,-3.8047,1,129,55,55
hendrycks_math/test/004278,early_defer,defer,0.754915,0.245085,1.125,0.457137,0.542863,-0.1719,0.754915,0.245085,1.125,1,737,233,233
hendrycks_math/test/004279,early_defer,defer,0.887205,0.112795,2.0625,0.887205,0.112795,2.0625,0.887205,0.112795,2.0625,0,257,92,92
hendrycks_math/test/004280,post_self,self,0.111241,0.888759,-2.0781,0.007066,0.992934,-4.9453,0.007066,0.992934,-4.9453,1,121,50,50
hendrycks_math/test/004281,early_defer,defer,0.665411,0.334589,0.6875,0.863392,0.136608,1.8438,0.665411,0.334589,0.6875,0,579,176,176
hendrycks_math/test/004282,early_defer,defer,0.803174,0.196826,1.4062,0.262842,0.737158,-1.0312,0.803174,0.196826,1.4062,0,308,97,97
hendrycks_math/test/004283,post_self,self,0.268941,0.731059,-1.0,0.158174,0.841826,-1.6719,0.158174,0.841826,-1.6719,0,567,176,176
hendrycks_math/test/004284,early_defer,defer,0.651355,0.348645,0.625,0.977883,0.022117,3.7891,0.651355,0.348645,0.625,0,704,190,190
hendrycks_math/test/004285,post_defer,defer,0.407333,0.592667,-0.375,0.766294,0.233706,1.1875,0.766294,0.233706,1.1875,0,218,64,64
hendrycks_math/test/004286,post_self,self,0.256832,0.743168,-1.0625,0.07056,0.92944,-2.5781,0.07056,0.92944,-2.5781,1,558,182,182
hendrycks_math/test/004287,early_defer,defer,0.743168,0.256832,1.0625,0.362969,0.637031,-0.5625,0.743168,0.256832,1.0625,1,272,137,137
hendrycks_math/test/004288,post_defer,defer,0.437823,0.562177,-0.25,0.679179,0.320821,0.75,0.679179,0.320821,0.75,1,517,141,141
hendrycks_math/test/004289,post_self,self,0.164516,0.835484,-1.625,0.044681,0.955319,-3.0625,0.044681,0.955319,-3.0625,1,285,78,78
hendrycks_math/test/004290,post_self,self,0.362969,0.637031,-0.5625,0.5,0.5,0.0,0.5,0.5,0.0,0,118,59,59
hendrycks_math/test/004291,post_self,self,0.2227,0.7773,-1.25,0.060087,0.939913,-2.75,0.060087,0.939913,-2.75,1,288,85,85
hendrycks_math/test/004292,post_self,self,0.125923,0.874077,-1.9375,0.031144,0.968856,-3.4375,0.031144,0.968856,-3.4375,1,394,116,116
hendrycks_math/test/004293,post_self,self,0.156105,0.843895,-1.6875,0.096706,0.903294,-2.2344,0.096706,0.903294,-2.2344,1,342,107,107
hendrycks_math/test/004294,post_self,self,0.129403,0.870597,-1.9062,0.026355,0.973645,-3.6094,0.026355,0.973645,-3.6094,1,320,86,86
hendrycks_math/test/004295,post_self,self,0.245085,0.754915,-1.125,0.026759,0.973241,-3.5938,0.026759,0.973241,-3.5938,1,248,79,79
hendrycks_math/test/004296,post_self,self,0.245085,0.754915,-1.125,0.027585,0.972415,-3.5625,0.027585,0.972415,-3.5625,1,423,128,128
hendrycks_math/test/004297,early_defer,defer,0.665411,0.334589,0.6875,0.592667,0.407333,0.375,0.665411,0.334589,0.6875,0,446,171,171
hendrycks_math/test/004298,post_defer,defer,0.422505,0.577495,-0.3125,0.932453,0.067547,2.625,0.932453,0.067547,2.625,0,2838,2048,2048
hendrycks_math/test/004299,post_self,self,0.212069,0.787931,-1.3125,0.334589,0.665411,-0.6875,0.334589,0.665411,-0.6875,1,277,99,99
hendrycks_math/test/004300,post_self,self,0.245085,0.754915,-1.125,0.106691,0.893309,-2.125,0.106691,0.893309,-2.125,1,214,82,82
hendrycks_math/test/004301,early_defer,defer,0.771843,0.228157,1.2188,0.134776,0.865224,-1.8594,0.771843,0.228157,1.2188,1,246,108,108
hendrycks_math/test/004302,post_defer,defer,0.144149,0.855851,-1.7812,0.531209,0.468791,0.125,0.531209,0.468791,0.125,1,338,123,123
hendrycks_math/test/004303,post_self,self,0.160266,0.839734,-1.6562,0.010987,0.989013,-4.5,0.010987,0.989013,-4.5,1,299,97,97
hendrycks_math/test/004304,early_defer,defer,0.743168,0.256832,1.0625,0.437823,0.562177,-0.25,0.743168,0.256832,1.0625,0,480,137,137
hendrycks_math/test/004305,early_defer,defer,0.531209,0.468791,0.125,0.998358,0.001642,6.4102,0.531209,0.468791,0.125,0,552,156,156
hendrycks_math/test/004306,post_defer,defer,0.239349,0.760651,-1.1562,0.70253,0.29747,0.8594,0.70253,0.29747,0.8594,0,365,133,133
hendrycks_math/test/004307,early_defer,defer,0.546738,0.453262,0.1875,0.182426,0.817574,-1.5,0.546738,0.453262,0.1875,1,546,159,159
hendrycks_math/test/004308,early_defer,defer,0.72487,0.27513,0.9688,0.5,0.5,0.0,0.72487,0.27513,0.9688,0,238,82,82
hendrycks_math/test/004309,post_self,self,0.233706,0.766294,-1.1875,0.453262,0.546738,-0.1875,0.453262,0.546738,-0.1875,0,501,160,160
hendrycks_math/test/004310,early_defer,defer,0.76908,0.23092,1.2031,0.715424,0.284576,0.9219,0.76908,0.23092,1.2031,0,411,120,120
hendrycks_math/test/004311,post_self,self,0.105211,0.894789,-2.1406,0.009634,0.990366,-4.6328,0.009634,0.990366,-4.6328,1,165,52,52
hendrycks_math/test/004312,early_defer,defer,0.870597,0.129403,1.9062,0.888759,0.111241,2.0781,0.870597,0.129403,1.9062,1,334,88,88
hendrycks_math/test/004313,early_defer,defer,0.705785,0.294215,0.875,0.90053,0.09947,2.2031,0.705785,0.294215,0.875,0,466,208,208
hendrycks_math/test/004314,early_defer,defer,0.884039,0.115961,2.0312,0.904651,0.095349,2.25,0.884039,0.115961,2.0312,0,7472,2049,2049
