task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,self_passed,reasoning_len,answer_len,actual_local_tokens
hendrycks_math/test/003978,post_defer,defer,0.348645,0.651355,-0.625,0.592667,0.407333,0.375,0.592667,0.407333,0.375,1,1000,369,369
hendrycks_math/test/003979,post_defer,defer,0.377541,0.622459,-0.5,0.803791,0.196209,1.4102,0.803791,0.196209,1.4102,0,1865,591,591
hendrycks_math/test/003980,post_self,self,0.033086,0.966914,-3.375,0.014864,0.985136,-4.1938,0.014864,0.985136,-4.1938,1,702,241,241
hendrycks_math/test/003981,early_defer,defer,0.987568,0.012432,4.375,0.983699,0.016301,4.1001,0.987568,0.012432,4.375,0,1233,356,356
hendrycks_math/test/003982,post_self,self,0.011687,0.988313,-4.4375,0.004217,0.995783,-5.4644,0.004217,0.995783,-5.4644,1,1186,313,313
hendrycks_math/test/003983,post_self,self,0.010328,0.989672,-4.5625,0.000409,0.999591,-7.8022,0.000409,0.999591,-7.8022,1,711,240,240
hendrycks_math/test/003984,post_self,self,0.016915,0.983085,-4.0625,0.000961,0.999039,-6.9462,0.000961,0.999039,-6.9462,1,716,271,271
hendrycks_math/test/003985,post_self,self,0.082697,0.917303,-2.4062,0.076132,0.923868,-2.4961,0.076132,0.923868,-2.4961,1,989,269,269
hendrycks_math/test/003986,post_self,self,0.071591,0.928409,-2.5625,0.056652,0.943348,-2.8125,0.056652,0.943348,-2.8125,1,861,293,293
hendrycks_math/test/003987,post_self,self,0.001868,0.998132,-6.2812,0.000205,0.999795,-8.4941,0.000205,0.999795,-8.4941,1,443,157,157
hendrycks_math/test/003988,post_self,self,0.00522,0.99478,-5.25,0.000688,0.999312,-7.2805,0.000688,0.999312,-7.2805,0,553,183,183
hendrycks_math/test/003989,post_self,self,0.006693,0.993307,-5.0,0.000482,0.999518,-7.6366,0.000482,0.999518,-7.6366,1,315,115,115
hendrycks_math/test/003990,post_self,self,0.115961,0.884039,-2.0312,0.043896,0.956104,-3.0811,0.043896,0.956104,-3.0811,1,827,308,308
hendrycks_math/test/003991,post_self,self,0.016915,0.983085,-4.0625,0.007353,0.992647,-4.9053,0.007353,0.992647,-4.9053,1,581,176,176
hendrycks_math/test/003992,post_self,self,0.103749,0.896251,-2.1562,0.007025,0.992975,-4.9512,0.007025,0.992975,-4.9512,1,666,262,262
hendrycks_math/test/003993,early_defer,defer,0.622459,0.377541,0.5,0.856573,0.143427,1.7871,0.622459,0.377541,0.5,0,1497,461,461
hendrycks_math/test/003994,early_defer,defer,0.983085,0.016915,4.0625,0.976569,0.023431,3.73,0.983085,0.016915,4.0625,0,1633,630,630
hendrycks_math/test/003995,post_self,self,0.047426,0.952574,-3.0,0.013027,0.986973,-4.3276,0.013027,0.986973,-4.3276,1,550,228,228
hendrycks_math/test/003996,post_self,self,0.019124,0.980876,-3.9375,0.018779,0.981221,-3.9561,0.018779,0.981221,-3.9561,1,201,79,79
hendrycks_math/test/003997,post_self,self,0.004468,0.995532,-5.4062,0.000267,0.999733,-8.2285,0.000267,0.999733,-8.2285,1,531,211,211
hendrycks_math/test/003998,post_self,self,0.177811,0.822189,-1.5312,0.010268,0.989732,-4.5684,0.010268,0.989732,-4.5684,1,759,250,250
hendrycks_math/test/003999,post_self,self,0.136608,0.863392,-1.8438,0.020371,0.979629,-3.873,0.020371,0.979629,-3.873,1,2076,736,736
hendrycks_math/test/004000,early_defer,defer,0.569853,0.430147,0.2812,0.954414,0.045586,3.0415,0.569853,0.430147,0.2812,0,894,338,338
hendrycks_math/test/004001,post_self,self,0.004468,0.995532,-5.4062,0.001306,0.998694,-6.6392,0.001306,0.998694,-6.6392,1,431,141,141
hendrycks_math/test/004002,post_self,self,0.065605,0.934395,-2.6562,0.016947,0.983053,-4.0605,0.016947,0.983053,-4.0605,1,1120,379,379
hendrycks_math/test/004003,early_defer,defer,0.622459,0.377541,0.5,0.171616,0.828384,-1.5742,0.622459,0.377541,0.5,1,1611,660,660
hendrycks_math/test/004004,early_defer,defer,0.592667,0.407333,0.375,0.871037,0.128963,1.9102,0.592667,0.407333,0.375,0,1500,623,623
hendrycks_math/test/004005,post_self,self,0.007346,0.992654,-4.9062,0.004844,0.995156,-5.3252,0.004844,0.995156,-5.3252,1,458,194,194
hendrycks_math/test/004006,post_self,self,0.046034,0.953966,-3.0312,0.008328,0.991672,-4.7798,0.008328,0.991672,-4.7798,1,624,212,212
hendrycks_math/test/004007,post_self,self,0.007121,0.992879,-4.9375,0.000364,0.999636,-7.9187,0.000364,0.999636,-7.9187,1,337,118,118
hendrycks_math/test/004008,post_self,self,0.152032,0.847968,-1.7188,0.019616,0.980384,-3.9116,0.019616,0.980384,-3.9116,1,1798,778,778
hendrycks_math/test/004009,post_self,self,0.00461,0.99539,-5.375,0.000303,0.999697,-8.1001,0.000303,0.999697,-8.1001,1,597,241,241
hendrycks_math/test/004010,post_self,self,0.010014,0.989986,-4.5938,0.000569,0.999431,-7.4713,0.000569,0.999431,-7.4713,1,497,162,162
hendrycks_math/test/004011,post_self,self,0.038466,0.961534,-3.2188,0.003911,0.996089,-5.54,0.003911,0.996089,-5.54,1,461,166,166
hendrycks_math/test/004012,early_defer,defer,0.870597,0.129403,1.9062,0.818156,0.181844,1.5039,0.870597,0.129403,1.9062,0,790,207,207
hendrycks_math/test/004013,post_self,self,0.067547,0.932453,-2.625,0.325092,0.674908,-0.7305,0.325092,0.674908,-0.7305,1,1084,462,462
hendrycks_math/test/004014,post_self,self,0.080357,0.919643,-2.4375,0.200871,0.799129,-1.3809,0.200871,0.799129,-1.3809,0,1281,469,469
hendrycks_math/test/004015,post_self,self,0.009413,0.990587,-4.6562,0.00064,0.99936,-7.3534,0.00064,0.99936,-7.3534,1,554,177,177
hendrycks_math/test/004016,post_self,self,0.011687,0.988313,-4.4375,0.000252,0.999748,-8.2872,0.000252,0.999748,-8.2872,1,532,199,199
hendrycks_math/test/004017,post_self,self,0.002116,0.997884,-6.1562,0.000379,0.999621,-7.8774,0.000379,0.999621,-7.8774,1,291,108,108
hendrycks_math/test/004018,post_self,self,0.009413,0.990587,-4.6562,0.294215,0.705785,-0.875,0.294215,0.705785,-0.875,1,517,161,161
hendrycks_math/test/004019,post_self,self,0.005555,0.994445,-5.1875,0.000449,0.999551,-7.708,0.000449,0.999551,-7.708,1,868,230,230
hendrycks_math/test/004020,post_self,self,0.007121,0.992879,-4.9375,0.000511,0.999489,-7.5779,0.000511,0.999489,-7.5779,1,293,124,124
hendrycks_math/test/004021,post_self,self,0.024423,0.975577,-3.6875,0.000854,0.999146,-7.0642,0.000854,0.999146,-7.0642,1,614,186,186
hendrycks_math/test/004022,post_self,self,0.033086,0.966914,-3.375,0.001042,0.998958,-6.8657,0.001042,0.998958,-6.8657,1,937,311,311
hendrycks_math/test/004023,post_self,self,0.009413,0.990587,-4.6562,0.008754,0.991246,-4.7295,0.008754,0.991246,-4.7295,1,261,124,124
hendrycks_math/test/004024,post_defer,defer,0.5,0.5,0.0,0.655777,0.344223,0.6445,0.655777,0.344223,0.6445,0,2060,761,761
hendrycks_math/test/004025,post_self,self,0.012432,0.987568,-4.375,0.000992,0.999008,-6.9148,0.000992,0.999008,-6.9148,1,912,328,328
hendrycks_math/test/004026,post_self,self,0.022286,0.977714,-3.7812,0.001016,0.998984,-6.8905,0.001016,0.998984,-6.8905,1,909,351,351
hendrycks_math/test/004027,post_self,self,0.067547,0.932453,-2.625,0.01751,0.98249,-4.0273,0.01751,0.98249,-4.0273,1,997,378,378
hendrycks_math/test/004028,post_self,self,0.173288,0.826712,-1.5625,0.009104,0.990896,-4.6899,0.009104,0.990896,-4.6899,1,810,274,274
hendrycks_math/test/004029,post_defer,defer,0.300746,0.699254,-0.8438,0.964321,0.035679,3.2969,0.964321,0.035679,3.2969,0,1007,425,425
hendrycks_math/test/004030,post_self,self,0.004905,0.995095,-5.3125,0.001588,0.998412,-6.4438,0.001588,0.998412,-6.4438,1,406,176,176
hendrycks_math/test/004031,post_defer,defer,0.125923,0.874077,-1.9375,0.677474,0.322526,0.7422,0.677474,0.322526,0.7422,1,979,285,285
hendrycks_math/test/004032,post_defer,defer,0.334589,0.665411,-0.6875,0.838415,0.161585,1.6465,0.838415,0.161585,1.6465,0,4018,1394,1394
hendrycks_math/test/004033,post_self,self,0.115961,0.884039,-2.0312,0.019161,0.980839,-3.9355,0.019161,0.980839,-3.9355,1,836,253,253
hendrycks_math/test/004034,post_self,self,0.048858,0.951142,-2.9688,0.018915,0.981085,-3.9487,0.018915,0.981085,-3.9487,1,912,382,382
hendrycks_math/test/004035,post_self,self,0.040846,0.959154,-3.1562,0.002508,0.997492,-5.9858,0.002508,0.997492,-5.9858,0,884,293,293
hendrycks_math/test/004036,early_defer,defer,0.944995,0.055005,2.8438,0.322526,0.677474,-0.7422,0.944995,0.055005,2.8438,1,873,458,458
hendrycks_math/test/004037,post_self,self,0.168857,0.831143,-1.5938,0.029008,0.970992,-3.5107,0.029008,0.970992,-3.5107,1,1217,347,347
hendrycks_math/test/004038,post_self,self,0.182426,0.817574,-1.5,0.32338,0.67662,-0.7383,0.32338,0.67662,-0.7383,1,966,310,310
hendrycks_math/test/004039,post_self,self,0.075858,0.924142,-2.5,0.165054,0.834946,-1.6211,0.165054,0.834946,-1.6211,1,968,364,364
hendrycks_math/test/004040,early_defer,defer,0.896251,0.103749,2.1562,0.861538,0.138462,1.8281,0.896251,0.103749,2.1562,0,1477,565,565
hendrycks_math/test/004041,post_self,self,0.023689,0.976311,-3.7188,0.001124,0.998876,-6.7898,0.001124,0.998876,-6.7898,1,883,216,216
hendrycks_math/test/004042,post_self,self,0.008316,0.991684,-4.7812,0.001827,0.998173,-6.303,0.001827,0.998173,-6.303,1,1033,371,371
hendrycks_math/test/004043,post_self,self,0.191933,0.808067,-1.4375,0.080647,0.919353,-2.4336,0.080647,0.919353,-2.4336,1,983,377,377
hendrycks_math/test/004044,post_self,self,0.00461,0.99539,-5.375,0.00066,0.99934,-7.3228,0.00066,0.99934,-7.3228,1,491,204,204
hendrycks_math/test/004045,post_self,self,0.022286,0.977714,-3.7812,0.003015,0.996985,-5.8013,0.003015,0.996985,-5.8013,1,806,306,306
hendrycks_math/test/004046,post_self,self,0.024423,0.975577,-3.6875,0.001161,0.998839,-6.757,0.001161,0.998839,-6.757,1,364,118,118
hendrycks_math/test/004047,early_defer,defer,0.699254,0.300746,0.8438,0.563138,0.436862,0.2539,0.699254,0.300746,0.8438,0,858,351,351
hendrycks_math/test/004048,post_self,self,0.233706,0.766294,-1.1875,0.036943,0.963057,-3.2607,0.036943,0.963057,-3.2607,1,515,188,188
hendrycks_math/test/004049,post_self,self,0.039639,0.960361,-3.1875,0.009079,0.990921,-4.6926,0.009079,0.990921,-4.6926,1,1229,348,348
hendrycks_math/test/004050,post_self,self,0.022286,0.977714,-3.7812,0.004865,0.995135,-5.3208,0.004865,0.995135,-5.3208,1,716,240,240
hendrycks_math/test/004051,post_self,self,0.173288,0.826712,-1.5625,0.041852,0.958148,-3.1309,0.041852,0.958148,-3.1309,1,1224,504,504
hendrycks_math/test/004052,post_self,self,0.039639,0.960361,-3.1875,0.008483,0.991517,-4.7612,0.008483,0.991517,-4.7612,1,407,157,157
hendrycks_math/test/004053,post_self,self,0.148047,0.851953,-1.75,0.003344,0.996656,-5.6973,0.003344,0.996656,-5.6973,1,1374,565,565
hendrycks_math/test/004054,post_self,self,0.177811,0.822189,-1.5312,0.467818,0.532182,-0.1289,0.467818,0.532182,-0.1289,1,666,227,227
hendrycks_math/test/004055,post_self,self,0.014064,0.985936,-4.25,0.002426,0.997574,-6.019,0.002426,0.997574,-6.019,1,513,180,180
hendrycks_math/test/004056,post_self,self,0.011687,0.988313,-4.4375,0.001575,0.998425,-6.4519,0.001575,0.998425,-6.4519,1,601,258,258
hendrycks_math/test/004057,early_defer,defer,0.651355,0.348645,0.625,0.653127,0.346873,0.6328,0.651355,0.348645,0.625,0,1749,484,484
hendrycks_math/test/004058,post_self,self,0.090093,0.909907,-2.3125,0.010043,0.989957,-4.5908,0.010043,0.989957,-4.5908,1,1368,495,495
hendrycks_math/test/004059,early_defer,defer,0.955319,0.044681,3.0625,0.908456,0.091544,2.2949,0.955319,0.044681,3.0625,0,1980,806,806
hendrycks_math/test/004060,post_self,self,0.061876,0.938124,-2.7188,0.002642,0.997358,-5.9336,0.002642,0.997358,-5.9336,0,1049,397,397
hendrycks_math/test/004061,post_self,self,0.000473,0.999527,-7.6562,3.4e-05,0.999966,-10.2994,3.4e-05,0.999966,-10.2994,1,579,214,214
hendrycks_math/test/004062,post_self,self,0.043366,0.956634,-3.0938,0.00136,0.99864,-6.5989,0.00136,0.99864,-6.5989,1,693,213,213
hendrycks_math/test/004063,early_defer,defer,0.531209,0.468791,0.125,0.106505,0.893495,-2.127,0.531209,0.468791,0.125,1,1423,413,413
hendrycks_math/test/004064,post_self,self,0.341582,0.658418,-0.6562,0.167219,0.832781,-1.6055,0.167219,0.832781,-1.6055,1,2220,903,903
hendrycks_math/test/004065,post_self,self,0.003594,0.996406,-5.625,0.000445,0.999555,-7.7173,0.000445,0.999555,-7.7173,1,371,136,136
hendrycks_math/test/004066,post_self,self,0.075858,0.924142,-2.5,0.068537,0.931463,-2.6094,0.068537,0.931463,-2.6094,1,788,314,314
hendrycks_math/test/004067,post_defer,defer,0.164516,0.835484,-1.625,0.810179,0.189821,1.4512,0.810179,0.189821,1.4512,0,1444,541,541
hendrycks_math/test/004068,post_self,self,0.087564,0.912436,-2.3438,0.295027,0.704973,-0.8711,0.295027,0.704973,-0.8711,1,1481,465,465
hendrycks_math/test/004069,post_self,self,0.196826,0.803174,-1.4062,0.037047,0.962953,-3.2578,0.037047,0.962953,-3.2578,0,540,226,226
hendrycks_math/test/004070,early_defer,defer,0.870597,0.129403,1.9062,0.928926,0.071074,2.5703,0.870597,0.129403,1.9062,0,1071,300,300
hendrycks_math/test/004071,post_self,self,0.024423,0.975577,-3.6875,0.002449,0.997551,-6.0098,0.002449,0.997551,-6.0098,1,234,102,102
hendrycks_math/test/004072,post_self,self,0.437823,0.562177,-0.25,0.025957,0.974043,-3.625,0.025957,0.974043,-3.625,1,708,191,191
hendrycks_math/test/004073,post_self,self,0.002397,0.997603,-6.0312,0.000106,0.999894,-9.1516,0.000106,0.999894,-9.1516,1,244,112,112
hendrycks_math/test/004074,post_self,self,0.098079,0.901921,-2.2188,0.001309,0.998691,-6.6375,0.001309,0.998691,-6.6375,1,605,262,262
hendrycks_math/test/004075,post_self,self,0.055005,0.944995,-2.8438,0.001859,0.998141,-6.2859,0.001859,0.998141,-6.2859,1,623,167,167
hendrycks_math/test/004076,post_self,self,0.005385,0.994615,-5.2188,0.000193,0.999807,-8.552,0.000193,0.999807,-8.552,1,807,283,283
hendrycks_math/test/004077,post_self,self,0.016403,0.983597,-4.0938,0.005923,0.994077,-5.123,0.005923,0.994077,-5.123,1,478,202,202
hendrycks_math/test/004078,post_self,self,0.009126,0.990874,-4.6875,0.001405,0.998595,-6.5667,0.001405,0.998595,-6.5667,1,546,199,199
hendrycks_math/test/004079,post_self,self,0.006488,0.993512,-5.0312,0.000473,0.999527,-7.6558,0.000473,0.999527,-7.6558,1,485,181,181
hendrycks_math/test/004080,post_self,self,0.082697,0.917303,-2.4062,0.027208,0.972792,-3.5767,0.027208,0.972792,-3.5767,1,994,385,385
hendrycks_math/test/004081,early_defer,defer,0.531209,0.468791,0.125,0.020255,0.979745,-3.8789,0.531209,0.468791,0.125,1,917,300,300
hendrycks_math/test/004082,post_self,self,0.009708,0.990292,-4.625,0.002227,0.997773,-6.105,0.002227,0.997773,-6.105,1,443,160,160
hendrycks_math/test/004083,early_defer,defer,0.679179,0.320821,0.75,0.990896,0.009104,4.6899,0.679179,0.320821,0.75,0,388,198,198
hendrycks_math/test/004084,post_self,self,0.043366,0.956634,-3.0938,0.002715,0.997285,-5.9062,0.002715,0.997285,-5.9062,1,395,170,170
hendrycks_math/test/004085,post_self,self,0.038466,0.961534,-3.2188,0.013046,0.986954,-4.3262,0.013046,0.986954,-4.3262,1,756,207,207
hendrycks_math/test/004086,post_self,self,0.168857,0.831143,-1.5938,0.022803,0.977197,-3.7578,0.022803,0.977197,-3.7578,1,674,281,281
hendrycks_math/test/004087,post_self,self,0.021615,0.978385,-3.8125,0.001065,0.998935,-6.8433,0.001065,0.998935,-6.8433,1,686,263,263
hendrycks_math/test/004088,early_defer,defer,0.831143,0.168857,1.5938,0.684264,0.315736,0.7734,0.831143,0.168857,1.5938,1,629,236,236
hendrycks_math/test/004089,post_self,self,0.032101,0.967899,-3.4062,0.001626,0.998374,-6.4202,0.001626,0.998374,-6.4202,1,490,190,190
hendrycks_math/test/004090,post_self,self,0.075858,0.924142,-2.5,0.000935,0.999065,-6.974,0.000935,0.999065,-6.974,1,779,245,245
hendrycks_math/test/004091,post_self,self,0.073696,0.926304,-2.5312,0.156362,0.843638,-1.6855,0.156362,0.843638,-1.6855,1,597,257,257
hendrycks_math/test/004092,post_self,self,0.013637,0.986363,-4.2812,0.000421,0.999579,-7.7734,0.000421,0.999579,-7.7734,1,738,221,221
hendrycks_math/test/004093,post_self,self,0.087564,0.912436,-2.3438,0.350421,0.649579,-0.6172,0.350421,0.649579,-0.6172,1,1086,424,424
hendrycks_math/test/004094,post_self,self,0.014504,0.985496,-4.2188,0.011586,0.988414,-4.4463,0.011586,0.988414,-4.4463,1,521,196,196
hendrycks_math/test/004095,post_self,self,0.013223,0.986777,-4.3125,0.000399,0.999601,-7.8274,0.000399,0.999601,-7.8274,1,346,143,143
hendrycks_math/test/004096,post_self,self,0.007577,0.992423,-4.875,0.000404,0.999596,-7.813,0.000404,0.999596,-7.813,1,739,210,210
hendrycks_math/test/004097,post_self,self,0.058346,0.941654,-2.7812,0.050424,0.949576,-2.9355,0.050424,0.949576,-2.9355,1,1412,437,437
hendrycks_math/test/004098,post_self,self,0.307358,0.692642,-0.8125,0.094929,0.905071,-2.2549,0.094929,0.905071,-2.2549,1,714,205,205
hendrycks_math/test/004099,post_self,self,0.010987,0.989013,-4.5,0.001137,0.998863,-6.7781,0.001137,0.998863,-6.7781,1,521,199,199
hendrycks_math/test/004100,post_self,self,0.060087,0.939913,-2.75,0.000623,0.999377,-7.3806,0.000623,0.999377,-7.3806,1,523,183,183
hendrycks_math/test/004101,post_self,self,0.020964,0.979036,-3.8438,0.002243,0.997757,-6.0977,0.002243,0.997757,-6.0977,1,421,158,158
hendrycks_math/test/004102,post_self,self,0.017986,0.982014,-4.0,0.000941,0.999059,-6.9673,0.000941,0.999059,-6.9673,1,488,176,176
hendrycks_math/test/004103,post_defer,defer,0.377541,0.622459,-0.5,0.735642,0.264358,1.0234,0.735642,0.264358,1.0234,0,1601,682,682
hendrycks_math/test/004104,early_defer,defer,0.658418,0.341582,0.6562,0.149035,0.850965,-1.7422,0.658418,0.341582,0.6562,1,745,215,215
hendrycks_math/test/004105,post_self,self,0.055005,0.944995,-2.8438,0.002604,0.997396,-5.9482,0.002604,0.997396,-5.9482,1,546,235,235
hendrycks_math/test/004106,post_self,self,0.009413,0.990587,-4.6562,0.000661,0.999339,-7.3207,0.000661,0.999339,-7.3207,1,514,208,208
hendrycks_math/test/004107,post_self,self,0.056652,0.943348,-2.8125,0.346873,0.653127,-0.6328,0.346873,0.653127,-0.6328,0,820,251,251
hendrycks_math/test/004108,post_self,self,0.140336,0.859664,-1.8125,0.008276,0.991724,-4.7861,0.008276,0.991724,-4.7861,1,792,277,277
hendrycks_math/test/004109,post_self,self,0.399812,0.600188,-0.4062,0.183301,0.816699,-1.4941,0.183301,0.816699,-1.4941,1,1461,540,540
hendrycks_math/test/004110,post_self,self,0.007346,0.992654,-4.9062,0.000343,0.999657,-7.9779,0.000343,0.999657,-7.9779,1,497,212,212
hendrycks_math/test/004111,post_defer,defer,0.027585,0.972415,-3.5625,0.627951,0.372049,0.5234,0.627951,0.372049,0.5234,1,1170,420,420
hendrycks_math/test/004112,post_self,self,0.009708,0.990292,-4.625,0.009596,0.990404,-4.6367,0.009596,0.990404,-4.6367,1,819,349,349
hendrycks_math/test/004113,post_self,self,0.018547,0.981453,-3.9688,0.000342,0.999658,-7.9807,0.000342,0.999658,-7.9807,1,464,168,168
hendrycks_math/test/004114,post_self,self,0.055005,0.944995,-2.8438,0.018743,0.981257,-3.958,0.018743,0.981257,-3.958,1,1111,372,372
hendrycks_math/test/004115,early_defer,defer,0.826712,0.173288,1.5625,0.837885,0.162115,1.6426,0.826712,0.173288,1.5625,0,1025,325,325
hendrycks_math/test/004116,post_self,self,0.030215,0.969785,-3.4688,0.003131,0.996869,-5.7632,0.003131,0.996869,-5.7632,1,175,86,86
hendrycks_math/test/004117,post_self,self,0.294215,0.705785,-0.875,0.085251,0.914749,-2.373,0.085251,0.914749,-2.373,1,1433,466,466
hendrycks_math/test/004118,post_self,self,0.013223,0.986777,-4.3125,0.006133,0.993867,-5.0879,0.006133,0.993867,-5.0879,1,567,167,167
hendrycks_math/test/004119,post_self,self,0.009126,0.990874,-4.6875,0.000194,0.999806,-8.5496,0.000194,0.999806,-8.5496,1,517,155,155
hendrycks_math/test/004120,post_self,self,0.047426,0.952574,-3.0,0.008499,0.991501,-4.7593,0.008499,0.991501,-4.7593,1,750,331,331
hendrycks_math/test/004121,post_self,self,0.019124,0.980876,-3.9375,0.005948,0.994052,-5.1187,0.005948,0.994052,-5.1187,1,392,115,115
hendrycks_math/test/004122,post_self,self,0.010653,0.989347,-4.5312,0.000792,0.999208,-7.1401,0.000792,0.999208,-7.1401,1,594,264,264
hendrycks_math/test/004123,early_defer,defer,0.743168,0.256832,1.0625,0.998672,0.001328,6.6228,0.743168,0.256832,1.0625,0,861,246,246
hendrycks_math/test/004124,post_defer,defer,0.268941,0.731059,-1.0,0.757077,0.242923,1.1367,0.757077,0.242923,1.1367,1,636,285,285
hendrycks_math/test/004125,post_self,self,0.005555,0.994445,-5.1875,0.000174,0.999826,-8.6588,0.000174,0.999826,-8.6588,1,477,150,150
hendrycks_math/test/004126,post_self,self,0.132964,0.867036,-1.875,0.064418,0.935582,-2.6758,0.064418,0.935582,-2.6758,1,444,150,150
hendrycks_math/test/004127,early_defer,defer,0.679179,0.320821,0.75,0.941975,0.058025,2.7871,0.679179,0.320821,0.75,0,1999,895,895
