task_id,route,model_decision,first_p_defer,first_p_self,first_margin,post_p_defer,post_p_self,post_margin,p_defer,p_self,margin,pred_answer,gold_answer,self_passed,reasoning_len,answer_len,actual_local_tokens
mmlu/all/test/012445,post_defer,defer,0.245085,0.754915,-1.125,0.998499,0.001501,6.5,0.998499,0.001501,6.5,D,A,0,1933,373,373
mmlu/all/test/012446,post_self,self,0.115961,0.884039,-2.0312,2.8e-05,0.999972,-10.4688,2.8e-05,0.999972,-10.4688,A,A,1,1208,223,223
mmlu/all/test/012447,post_defer,defer,0.407333,0.592667,-0.375,0.998755,0.001245,6.6875,0.998755,0.001245,6.6875,D,B,0,1912,370,370
mmlu/all/test/012448,post_self,self,0.001549,0.998451,-6.4688,1.3e-05,0.999987,-11.25,1.3e-05,0.999987,-11.25,D,D,1,582,119,119
mmlu/all/test/012449,post_self,self,0.148047,0.851953,-1.75,9.6e-05,0.999904,-9.25,9.6e-05,0.999904,-9.25,D,D,1,997,195,195
mmlu/all/test/012450,post_self,self,0.407333,0.592667,-0.375,0.00407,0.99593,-5.5,0.00407,0.99593,-5.5,C,B,0,1280,266,266
mmlu/all/test/012451,early_defer,defer,0.562177,0.437823,0.25,0.000856,0.999144,-7.0625,0.562177,0.437823,0.25,D,A,0,1919,372,372
mmlu/all/test/012452,post_self,self,0.148047,0.851953,-1.75,0.000131,0.999869,-8.9375,0.000131,0.999869,-8.9375,B,B,1,940,189,189
mmlu/all/test/012453,early_defer,defer,0.622459,0.377541,0.5,0.985936,0.014064,4.25,0.622459,0.377541,0.5,C,C,1,1509,313,313
mmlu/all/test/012454,early_defer,defer,0.914901,0.085099,2.375,0.060087,0.939913,-2.75,0.914901,0.085099,2.375,A,B,0,1814,358,358
mmlu/all/test/012455,early_defer,defer,0.880797,0.119203,2.0,0.996827,0.003173,5.75,0.880797,0.119203,2.0,D,B,0,808,158,158
mmlu/all/test/012456,post_self,self,0.377541,0.622459,-0.5,0.022977,0.977023,-3.75,0.022977,0.977023,-3.75,C,C,1,1683,356,356
mmlu/all/test/012457,post_self,self,0.002551,0.997449,-5.9688,4e-06,0.999996,-12.4375,4e-06,0.999996,-12.4375,B,B,1,372,84,84
mmlu/all/test/012458,post_defer,defer,0.065605,0.934395,-2.6562,0.994089,0.005911,5.125,0.994089,0.005911,5.125,C,B,0,1509,307,307
mmlu/all/test/012459,early_defer,defer,0.705785,0.294215,0.875,0.009708,0.990292,-4.625,0.705785,0.294215,0.875,D,D,1,1670,293,293
mmlu/all/test/012460,post_self,self,0.017986,0.982014,-4.0,3e-06,0.999997,-12.625,3e-06,0.999997,-12.625,A,A,1,451,104,104
mmlu/all/test/012461,early_defer,defer,0.798187,0.201813,1.375,0.622459,0.377541,0.5,0.798187,0.201813,1.375,A,A,1,1531,311,311
mmlu/all/test/012462,early_defer,defer,0.679179,0.320821,0.75,0.985936,0.014064,4.25,0.679179,0.320821,0.75,C,A,0,1218,230,230
mmlu/all/test/012463,post_self,self,0.320821,0.679179,-0.75,0.000245,0.999755,-8.3125,0.000245,0.999755,-8.3125,A,A,1,1539,322,322
mmlu/all/test/012464,post_defer,defer,0.268941,0.731059,-1.0,0.977023,0.022977,3.75,0.977023,0.022977,3.75,B,B,1,922,259,259
mmlu/all/test/012465,early_defer,defer,0.880797,0.119203,2.0,0.000191,0.999809,-8.5625,0.880797,0.119203,2.0,A,A,1,1045,208,208
mmlu/all/test/012466,early_defer,defer,0.731059,0.268941,1.0,0.946597,0.053403,2.875,0.731059,0.268941,1.0,,B,0,5129,1025,1025
mmlu/all/test/012467,post_self,self,0.2227,0.7773,-1.25,4e-05,0.99996,-10.125,4e-05,0.99996,-10.125,B,B,1,1377,262,262
mmlu/all/test/012468,early_defer,defer,0.651355,0.348645,0.625,0.022977,0.977023,-3.75,0.651355,0.348645,0.625,B,C,0,1484,292,292
mmlu/all/test/012469,early_defer,defer,0.562177,0.437823,0.25,0.99539,0.00461,5.375,0.562177,0.437823,0.25,B,D,0,1393,267,267
mmlu/all/test/012470,early_defer,defer,0.7773,0.2227,1.25,0.2227,0.7773,-1.25,0.7773,0.2227,1.25,D,A,0,1161,229,229
mmlu/all/test/012471,early_defer,defer,0.798187,0.201813,1.375,0.014064,0.985936,-4.25,0.798187,0.201813,1.375,B,C,0,1357,260,260
mmlu/all/test/012472,post_self,self,0.001032,0.998968,-6.875,0.00018,0.99982,-8.625,0.00018,0.99982,-8.625,B,B,1,780,153,153
mmlu/all/test/012473,early_defer,defer,0.932453,0.067547,2.625,0.966914,0.033086,3.375,0.932453,0.067547,2.625,C,D,0,1399,265,265
mmlu/all/test/012474,post_self,self,0.012821,0.987179,-4.3438,6.2e-05,0.999938,-9.6875,6.2e-05,0.999938,-9.6875,B,B,1,1351,270,270
mmlu/all/test/012475,early_defer,defer,0.679179,0.320821,0.75,0.095349,0.904651,-2.25,0.679179,0.320821,0.75,D,C,0,1260,248,248
mmlu/all/test/012476,early_defer,defer,0.754915,0.245085,1.125,0.001325,0.998675,-6.625,0.754915,0.245085,1.125,D,A,0,1558,318,318
mmlu/all/test/012477,post_self,self,0.320821,0.679179,-0.75,0.001032,0.998968,-6.875,0.001032,0.998968,-6.875,B,B,1,1198,246,246
mmlu/all/test/012478,post_self,self,0.017986,0.982014,-4.0,8e-05,0.99992,-9.4375,8e-05,0.99992,-9.4375,B,D,0,1257,230,230
mmlu/all/test/012479,early_defer,defer,0.859664,0.140336,1.8125,0.99371,0.00629,5.0625,0.859664,0.140336,1.8125,B,B,1,1754,309,309
mmlu/all/test/012480,post_self,self,0.000911,0.999089,-7.0,1.2e-05,0.999988,-11.3125,1.2e-05,0.999988,-11.3125,D,D,1,809,179,179
mmlu/all/test/012481,post_self,self,0.377541,0.622459,-0.5,0.00097,0.99903,-6.9375,0.00097,0.99903,-6.9375,A,A,1,684,134,134
mmlu/all/test/012482,post_self,self,0.294215,0.705785,-0.875,0.000488,0.999512,-7.625,0.000488,0.999512,-7.625,D,D,1,1425,246,246
mmlu/all/test/012483,early_defer,defer,0.893309,0.106691,2.125,0.798187,0.201813,1.375,0.893309,0.106691,2.125,D,C,0,1179,237,237
mmlu/all/test/012484,early_defer,defer,0.835484,0.164516,1.625,0.651355,0.348645,0.625,0.835484,0.164516,1.625,B,C,0,2309,455,455
mmlu/all/test/012485,post_defer,defer,0.320821,0.679179,-0.75,0.998402,0.001598,6.4375,0.998402,0.001598,6.4375,B,D,0,1072,201,201
mmlu/all/test/012486,early_defer,defer,0.622459,0.377541,0.5,0.042088,0.957912,-3.125,0.622459,0.377541,0.5,D,D,1,1934,351,351
mmlu/all/test/012487,early_defer,defer,0.851953,0.148047,1.75,0.851953,0.148047,1.75,0.851953,0.148047,1.75,A,B,0,1965,365,365
mmlu/all/test/012488,post_self,self,0.407333,0.592667,-0.375,0.00629,0.99371,-5.0625,0.00629,0.99371,-5.0625,D,C,0,1562,283,283
mmlu/all/test/012489,early_defer,defer,0.867036,0.132964,1.875,0.980876,0.019124,3.9375,0.867036,0.132964,1.875,C,A,0,884,160,160
mmlu/all/test/012490,post_self,self,0.012432,0.987568,-4.375,5.8e-05,0.999942,-9.75,5.8e-05,0.999942,-9.75,C,C,1,1075,213,213
mmlu/all/test/012491,post_self,self,0.048858,0.951142,-2.9688,3.3e-05,0.999967,-10.3125,3.3e-05,0.999967,-10.3125,D,D,1,1161,213,213
mmlu/all/test/012492,early_defer,defer,0.731059,0.268941,1.0,0.986363,0.013637,4.2812,0.731059,0.268941,1.0,B,C,0,1658,302,302
mmlu/all/test/012493,post_self,self,0.03622,0.96378,-3.2812,3.8e-05,0.999962,-10.1875,3.8e-05,0.999962,-10.1875,D,D,1,1389,279,279
mmlu/all/test/012494,post_self,self,0.00506,0.99494,-5.2812,1.8e-05,0.999982,-10.9375,1.8e-05,0.999982,-10.9375,D,D,1,1315,243,243
mmlu/all/test/012495,early_defer,defer,0.651355,0.348645,0.625,0.919643,0.080357,2.4375,0.651355,0.348645,0.625,A,D,0,1805,343,343
mmlu/all/test/012496,early_defer,defer,0.679179,0.320821,0.75,0.977023,0.022977,3.75,0.679179,0.320821,0.75,D,A,0,879,153,153
mmlu/all/test/012497,post_defer,defer,0.168857,0.831143,-1.5938,0.622459,0.377541,0.5,0.622459,0.377541,0.5,B,C,0,1583,314,314
mmlu/all/test/012498,post_self,self,0.029312,0.970688,-3.5,3.1e-05,0.999969,-10.375,3.1e-05,0.999969,-10.375,A,A,1,703,156,156
mmlu/all/test/012499,early_defer,defer,0.651355,0.348645,0.625,0.001099,0.998901,-6.8125,0.651355,0.348645,0.625,D,B,0,1195,226,226
mmlu/all/test/012500,early_defer,defer,0.622459,0.377541,0.5,0.001325,0.998675,-6.625,0.622459,0.377541,0.5,A,C,0,1925,373,373
mmlu/all/test/012501,post_self,self,0.006693,0.993307,-5.0,1.1e-05,0.999989,-11.4375,1.1e-05,0.999989,-11.4375,B,B,1,1515,293,293
mmlu/all/test/012502,post_self,self,0.377541,0.622459,-0.5,0.017986,0.982014,-4.0,0.017986,0.982014,-4.0,B,C,0,1347,263,263
mmlu/all/test/012503,early_defer,defer,0.592667,0.407333,0.375,0.001701,0.998299,-6.375,0.592667,0.407333,0.375,A,A,1,1105,253,253
mmlu/all/test/012504,early_defer,defer,0.798187,0.201813,1.375,0.119203,0.880797,-2.0,0.798187,0.201813,1.375,D,D,1,1000,208,208
mmlu/all/test/012505,post_defer,defer,0.042088,0.957912,-3.125,0.971564,0.028436,3.5312,0.971564,0.028436,3.5312,A,A,1,1301,258,258
mmlu/all/test/012506,early_defer,defer,0.919643,0.080357,2.4375,0.106691,0.893309,-2.125,0.919643,0.080357,2.4375,D,D,1,1914,334,334
mmlu/all/test/012507,post_self,self,0.025179,0.974821,-3.6562,7.5e-05,0.999925,-9.5,7.5e-05,0.999925,-9.5,C,D,0,1542,301,301
mmlu/all/test/012508,post_self,self,0.028436,0.971564,-3.5312,0.000191,0.999809,-8.5625,0.000191,0.999809,-8.5625,B,B,1,1638,314,314
mmlu/all/test/012509,post_self,self,0.00629,0.99371,-5.0625,0.000109,0.999891,-9.125,0.000109,0.999891,-9.125,C,A,0,1038,227,227
mmlu/all/test/012510,post_self,self,0.268941,0.731059,-1.0,0.000203,0.999797,-8.5,0.000203,0.999797,-8.5,C,C,1,1472,282,282
mmlu/all/test/012511,post_self,self,0.148047,0.851953,-1.75,8.5e-05,0.999915,-9.375,8.5e-05,0.999915,-9.375,A,A,1,1448,260,260
mmlu/all/test/012512,post_self,self,0.060087,0.939913,-2.75,2.1e-05,0.999979,-10.75,2.1e-05,0.999979,-10.75,A,A,1,289,71,71
mmlu/all/test/012513,post_self,self,0.132964,0.867036,-1.875,5.5e-05,0.999945,-9.8125,5.5e-05,0.999945,-9.8125,B,B,1,905,163,163
mmlu/all/test/012514,early_defer,defer,0.912436,0.087564,2.3438,0.924142,0.075858,2.5,0.912436,0.087564,2.3438,A,A,1,1699,361,361
mmlu/all/test/012515,post_self,self,0.020332,0.979668,-3.875,4e-06,0.999996,-12.5,4e-06,0.999996,-12.5,A,A,1,1549,331,331
mmlu/all/test/012516,post_self,self,0.294215,0.705785,-0.875,0.268941,0.731059,-1.0,0.268941,0.731059,-1.0,B,D,0,1622,323,323
mmlu/all/test/012517,early_defer,defer,0.679179,0.320821,0.75,0.651355,0.348645,0.625,0.679179,0.320821,0.75,C,C,1,1022,195,195
mmlu/all/test/012518,early_defer,defer,0.679179,0.320821,0.75,0.407333,0.592667,-0.375,0.679179,0.320821,0.75,B,C,0,1110,196,196
mmlu/all/test/012519,post_self,self,0.073696,0.926304,-2.5312,0.000149,0.999851,-8.8125,0.000149,0.999851,-8.8125,A,A,1,1471,264,264
mmlu/all/test/012520,early_defer,defer,0.754915,0.245085,1.125,0.986151,0.013849,4.2656,0.754915,0.245085,1.125,D,D,1,1679,330,330
mmlu/all/test/012521,post_self,self,0.201813,0.798187,-1.375,0.000123,0.999877,-9.0,0.000123,0.999877,-9.0,D,D,1,1395,281,281
mmlu/all/test/012522,early_defer,defer,0.651355,0.348645,0.625,0.99962,0.00038,7.875,0.651355,0.348645,0.625,B,B,1,963,174,174
mmlu/all/test/012523,early_defer,defer,0.917303,0.082697,2.4062,0.980281,0.019719,3.9062,0.917303,0.082697,2.4062,B,D,0,2530,492,492
mmlu/all/test/012524,post_self,self,0.00141,0.99859,-6.5625,6.6e-05,0.999934,-9.625,6.6e-05,0.999934,-9.625,C,C,1,1472,272,272
mmlu/all/test/012525,early_defer,defer,0.7773,0.2227,1.25,0.99478,0.00522,5.25,0.7773,0.2227,1.25,C,B,0,1916,340,340
mmlu/all/test/012526,early_defer,defer,0.731059,0.268941,1.0,0.001501,0.998499,-6.5,0.731059,0.268941,1.0,B,D,0,1638,291,291
mmlu/all/test/012527,early_defer,defer,0.880797,0.119203,2.0,0.914901,0.085099,2.375,0.880797,0.119203,2.0,A,B,0,1177,219,219
mmlu/all/test/012528,early_defer,defer,0.817574,0.182426,1.5,0.990874,0.009126,4.6875,0.817574,0.182426,1.5,D,D,1,1674,298,298
mmlu/all/test/012529,post_self,self,0.009126,0.990874,-4.6875,4e-06,0.999996,-12.375,4e-06,0.999996,-12.375,A,A,1,1329,275,275
mmlu/all/test/012530,post_defer,defer,0.201813,0.798187,-1.375,0.952574,0.047426,3.0,0.952574,0.047426,3.0,A,C,0,995,198,198
mmlu/all/test/012531,post_self,self,0.164516,0.835484,-1.625,0.407333,0.592667,-0.375,0.407333,0.592667,-0.375,B,B,1,1025,203,203
mmlu/all/test/012532,post_self,self,0.294215,0.705785,-0.875,0.017986,0.982014,-4.0,0.017986,0.982014,-4.0,B,B,1,1143,212,212
mmlu/all/test/012533,post_self,self,0.001868,0.998132,-6.2812,1.1e-05,0.999989,-11.4375,1.1e-05,0.999989,-11.4375,D,D,1,971,189,189
mmlu/all/test/012534,post_self,self,0.119203,0.880797,-2.0,0.000357,0.999643,-7.9375,0.000357,0.999643,-7.9375,C,B,0,1255,281,281
mmlu/all/test/012535,post_self,self,0.033086,0.966914,-3.375,0.000149,0.999851,-8.8125,0.000149,0.999851,-8.8125,B,A,0,1057,207,207
mmlu/all/test/012536,post_self,self,0.085099,0.914901,-2.375,0.132964,0.867036,-1.875,0.132964,0.867036,-1.875,B,B,1,1721,339,339
mmlu/all/test/012537,post_self,self,0.201813,0.798187,-1.375,0.000357,0.999643,-7.9375,0.000357,0.999643,-7.9375,C,C,1,134,28,28
mmlu/all/test/012538,post_defer,defer,0.320821,0.679179,-0.75,0.998633,0.001367,6.5938,0.998633,0.001367,6.5938,B,A,0,1214,240,240
mmlu/all/test/012539,post_self,self,0.037327,0.962673,-3.25,0.000626,0.999374,-7.375,0.000626,0.999374,-7.375,A,A,1,1859,311,311
mmlu/all/test/012540,post_self,self,0.00097,0.99903,-6.9375,1.3e-05,0.999987,-11.25,1.3e-05,0.999987,-11.25,C,C,1,1176,239,239
mmlu/all/test/012541,post_self,self,0.5,0.5,0.0,0.106691,0.893309,-2.125,0.106691,0.893309,-2.125,B,A,0,861,154,154
mmlu/all/test/012542,post_defer,defer,0.182426,0.817574,-1.5,0.962673,0.037327,3.25,0.962673,0.037327,3.25,C,D,0,1149,221,221
mmlu/all/test/012543,early_defer,defer,0.855851,0.144149,1.7812,0.531209,0.468791,0.125,0.855851,0.144149,1.7812,A,B,0,2184,428,428
mmlu/all/test/012544,early_defer,defer,0.880797,0.119203,2.0,0.075858,0.924142,-2.5,0.880797,0.119203,2.0,C,C,1,265,62,62
mmlu/all/test/012545,early_defer,defer,0.651355,0.348645,0.625,0.949669,0.050331,2.9375,0.651355,0.348645,0.625,C,B,0,920,197,197
mmlu/all/test/012546,post_self,self,0.03622,0.96378,-3.2812,0.000191,0.999809,-8.5625,0.000191,0.999809,-8.5625,B,B,1,1052,200,200
mmlu/all/test/012547,post_self,self,0.065605,0.934395,-2.6562,0.00018,0.99982,-8.625,0.00018,0.99982,-8.625,A,B,0,1178,233,233
mmlu/all/test/012548,early_defer,defer,0.754915,0.245085,1.125,0.060087,0.939913,-2.75,0.754915,0.245085,1.125,B,B,1,636,148,148
mmlu/all/test/012549,post_defer,defer,0.468791,0.531209,-0.125,0.982014,0.017986,4.0,0.982014,0.017986,4.0,C,C,1,1019,204,204
mmlu/all/test/012550,early_defer,defer,0.705785,0.294215,0.875,0.000116,0.999884,-9.0625,0.705785,0.294215,0.875,A,A,1,1399,279,279
mmlu/all/test/012551,post_self,self,0.377541,0.622459,-0.5,0.001701,0.998299,-6.375,0.001701,0.998299,-6.375,B,B,1,1346,268,268
mmlu/all/test/012552,post_self,self,0.012054,0.987946,-4.4062,3.3e-05,0.999967,-10.3125,3.3e-05,0.999967,-10.3125,A,A,1,1158,210,210
mmlu/all/test/012553,early_defer,defer,0.835484,0.164516,1.625,0.990292,0.009708,4.625,0.835484,0.164516,1.625,B,B,1,1053,203,203
mmlu/all/test/012554,post_self,self,0.281406,0.718594,-0.9375,0.268941,0.731059,-1.0,0.268941,0.731059,-1.0,C,B,0,870,183,183
mmlu/all/test/012555,early_defer,defer,0.766294,0.233706,1.1875,0.002632,0.997368,-5.9375,0.766294,0.233706,1.1875,C,C,1,432,80,80
mmlu/all/test/012556,post_self,self,0.294215,0.705785,-0.875,0.003594,0.996406,-5.625,0.003594,0.996406,-5.625,A,A,1,1540,300,300
mmlu/all/test/012557,early_defer,defer,0.592667,0.407333,0.375,0.033086,0.966914,-3.375,0.592667,0.407333,0.375,D,D,1,1412,278,278
mmlu/all/test/012558,post_self,self,0.023689,0.976311,-3.7188,4e-05,0.99996,-10.125,4e-05,0.99996,-10.125,A,A,1,1297,256,256
mmlu/all/test/012559,early_defer,defer,0.754915,0.245085,1.125,0.893309,0.106691,2.125,0.754915,0.245085,1.125,B,D,0,1817,344,344
mmlu/all/test/012560,early_defer,defer,0.859664,0.140336,1.8125,0.970688,0.029312,3.5,0.859664,0.140336,1.8125,D,C,0,1454,254,254
mmlu/all/test/012561,post_self,self,0.348645,0.651355,-0.625,0.000102,0.999898,-9.1875,0.000102,0.999898,-9.1875,D,D,1,1130,272,272
mmlu/all/test/012562,early_defer,defer,0.592667,0.407333,0.375,0.017986,0.982014,-4.0,0.592667,0.407333,0.375,B,B,1,1174,240,240
mmlu/all/test/012563,post_defer,defer,0.164516,0.835484,-1.625,0.839734,0.160266,1.6562,0.839734,0.160266,1.6562,B,B,1,1877,343,343
mmlu/all/test/012564,post_self,self,0.407333,0.592667,-0.375,0.000102,0.999898,-9.1875,0.000102,0.999898,-9.1875,B,B,1,1307,262,262
mmlu/all/test/012565,post_self,self,0.002632,0.997368,-5.9375,4.3e-05,0.999957,-10.0625,4.3e-05,0.999957,-10.0625,C,C,1,1061,208,208
mmlu/all/test/012566,post_self,self,0.320821,0.679179,-0.75,0.001701,0.998299,-6.375,0.001701,0.998299,-6.375,B,B,1,1221,270,270
mmlu/all/test/012567,post_self,self,0.012821,0.987179,-4.3438,8e-06,0.999992,-11.6875,8e-06,0.999992,-11.6875,B,B,1,1451,277,277
mmlu/all/test/012568,early_defer,defer,0.946597,0.053403,2.875,0.754915,0.245085,1.125,0.946597,0.053403,2.875,B,D,0,620,116,116
mmlu/all/test/012569,post_self,self,0.019124,0.980876,-3.9375,0.000109,0.999891,-9.125,0.000109,0.999891,-9.125,D,D,1,1174,228,228
mmlu/all/test/012570,post_self,self,0.061876,0.938124,-2.7188,0.000169,0.999831,-8.6875,0.000169,0.999831,-8.6875,B,B,1,1145,241,241
mmlu/all/test/012571,early_defer,defer,0.926304,0.073696,2.5312,0.880797,0.119203,2.0,0.926304,0.073696,2.5312,B,D,0,1189,213,213
mmlu/all/test/012572,post_self,self,0.164516,0.835484,-1.625,0.001455,0.998545,-6.5312,0.001455,0.998545,-6.5312,A,A,1,1870,378,378
mmlu/all/test/012573,early_defer,defer,0.851953,0.148047,1.75,0.000804,0.999196,-7.125,0.851953,0.148047,1.75,D,C,0,945,182,182
mmlu/all/test/012574,early_defer,defer,0.939913,0.060087,2.75,0.407333,0.592667,-0.375,0.939913,0.060087,2.75,D,C,0,1228,236,236
mmlu/all/test/012575,post_self,self,0.109706,0.890294,-2.0938,3.3e-05,0.999967,-10.3125,3.3e-05,0.999967,-10.3125,D,C,0,1039,207,207
mmlu/all/test/012576,early_defer,defer,0.904651,0.095349,2.25,0.962673,0.037327,3.25,0.904651,0.095349,2.25,A,A,1,1503,307,307
mmlu/all/test/012577,post_self,self,0.003273,0.996727,-5.7188,5.5e-05,0.999945,-9.8125,5.5e-05,0.999945,-9.8125,B,B,1,794,164,164
mmlu/all/test/012578,early_defer,defer,0.679179,0.320821,0.75,0.016915,0.983085,-4.0625,0.679179,0.320821,0.75,D,A,0,1320,238,238
mmlu/all/test/012579,early_defer,defer,0.817574,0.182426,1.5,0.930458,0.069542,2.5938,0.817574,0.182426,1.5,A,A,1,1718,311,311
mmlu/all/test/012580,post_self,self,0.00461,0.99539,-5.375,2e-05,0.99998,-10.8125,2e-05,0.99998,-10.8125,A,A,1,1261,235,235
mmlu/all/test/012581,post_self,self,0.003377,0.996623,-5.6875,5.1e-05,0.999949,-9.875,5.1e-05,0.999949,-9.875,C,C,1,1450,276,276
mmlu/all/test/012582,post_self,self,0.348645,0.651355,-0.625,0.020332,0.979668,-3.875,0.020332,0.979668,-3.875,B,B,1,1113,213,213
mmlu/all/test/012583,post_self,self,0.037327,0.962673,-3.25,2e-05,0.99998,-10.8125,2e-05,0.99998,-10.8125,B,B,1,1638,305,305
mmlu/all/test/012584,post_self,self,0.437823,0.562177,-0.25,0.000804,0.999196,-7.125,0.000804,0.999196,-7.125,C,B,0,1351,256,256
mmlu/all/test/012585,post_self,self,0.067547,0.932453,-2.625,1.8e-05,0.999982,-10.9375,1.8e-05,0.999982,-10.9375,A,A,1,1468,277,277
mmlu/all/test/012586,post_self,self,0.095349,0.904651,-2.25,1.5e-05,0.999985,-11.125,1.5e-05,0.999985,-11.125,D,D,1,1100,225,225
mmlu/all/test/012587,post_self,self,0.437823,0.562177,-0.25,0.000667,0.999333,-7.3125,0.000667,0.999333,-7.3125,C,C,1,960,190,190
mmlu/all/test/012588,post_self,self,0.019719,0.980281,-3.9062,0.000315,0.999685,-8.0625,0.000315,0.999685,-8.0625,B,B,1,1238,236,236
mmlu/all/test/012589,early_defer,defer,0.880797,0.119203,2.0,0.085099,0.914901,-2.375,0.880797,0.119203,2.0,D,C,0,830,159,159
mmlu/all/test/012590,post_defer,defer,0.407333,0.592667,-0.375,0.984094,0.015906,4.125,0.984094,0.015906,4.125,D,D,1,1155,219,219
mmlu/all/test/012591,post_self,self,0.407333,0.592667,-0.375,0.00141,0.99859,-6.5625,0.00141,0.99859,-6.5625,B,C,0,1307,241,241
mmlu/all/test/012592,post_self,self,0.119203,0.880797,-2.0,7e-05,0.99993,-9.5625,7e-05,0.99993,-9.5625,C,B,0,1650,300,300
mmlu/all/test/012593,early_defer,defer,0.679179,0.320821,0.75,0.119203,0.880797,-2.0,0.679179,0.320821,0.75,C,C,1,1345,242,242
mmlu/all/test/012594,early_defer,defer,0.7773,0.2227,1.25,0.990292,0.009708,4.625,0.7773,0.2227,1.25,B,D,0,1664,323,323
mmlu/all/test/012595,post_self,self,0.017986,0.982014,-4.0,1.8e-05,0.999982,-10.9375,1.8e-05,0.999982,-10.9375,B,B,1,1361,252,252
mmlu/all/test/012596,early_defer,defer,0.622459,0.377541,0.5,0.334589,0.665411,-0.6875,0.622459,0.377541,0.5,B,B,1,1028,221,221
mmlu/all/test/012597,post_self,self,0.000488,0.999512,-7.625,5e-06,0.999995,-12.125,5e-06,0.999995,-12.125,B,B,1,1128,213,213
mmlu/all/test/012598,early_defer,defer,0.893309,0.106691,2.125,0.053403,0.946597,-2.875,0.893309,0.106691,2.125,D,A,0,1602,294,294
mmlu/all/test/012599,post_self,self,0.017442,0.982558,-4.0312,0.000488,0.999512,-7.625,0.000488,0.999512,-7.625,B,B,1,1083,214,214
mmlu/all/test/012600,post_defer,defer,0.2227,0.7773,-1.25,0.999632,0.000368,7.9062,0.999632,0.000368,7.9062,B,C,0,1100,190,190
mmlu/all/test/012601,post_self,self,0.182426,0.817574,-1.5,6.6e-05,0.999934,-9.625,6.6e-05,0.999934,-9.625,D,D,1,1167,257,257
mmlu/all/test/012602,post_self,self,0.008847,0.991153,-4.7188,7e-05,0.99993,-9.5625,7e-05,0.99993,-9.5625,C,C,1,802,155,155
mmlu/all/test/012603,post_self,self,0.069542,0.930458,-2.5938,0.002183,0.997817,-6.125,0.002183,0.997817,-6.125,B,A,0,1054,216,216
mmlu/all/test/012604,post_defer,defer,0.043366,0.956634,-3.0938,0.7773,0.2227,1.25,0.7773,0.2227,1.25,A,D,0,1199,227,227
mmlu/all/test/012605,post_self,self,0.022977,0.977023,-3.75,4e-05,0.99996,-10.125,4e-05,0.99996,-10.125,B,B,1,1302,248,248
mmlu/all/test/012606,post_self,self,0.407333,0.592667,-0.375,0.00117,0.99883,-6.75,0.00117,0.99883,-6.75,D,D,1,2009,398,398
mmlu/all/test/012607,post_defer,defer,0.437823,0.562177,-0.25,0.705785,0.294215,0.875,0.705785,0.294215,0.875,A,A,1,793,166,166
mmlu/all/test/012608,post_self,self,0.268941,0.731059,-1.0,0.000488,0.999512,-7.625,0.000488,0.999512,-7.625,D,D,1,1043,211,211
mmlu/all/test/012609,early_defer,defer,0.787931,0.212069,1.3125,0.705785,0.294215,0.875,0.787931,0.212069,1.3125,C,D,0,1397,244,244
mmlu/all/test/012610,post_self,self,0.245085,0.754915,-1.125,0.00038,0.99962,-7.875,0.00038,0.99962,-7.875,C,D,0,1082,215,215
mmlu/all/test/012611,early_defer,defer,0.930458,0.069542,2.5938,0.001927,0.998073,-6.25,0.930458,0.069542,2.5938,D,B,0,1615,303,303
mmlu/all/test/012612,post_self,self,0.245085,0.754915,-1.125,0.000123,0.999877,-9.0,0.000123,0.999877,-9.0,D,C,0,1512,273,273
mmlu/all/test/012613,early_defer,defer,0.754915,0.245085,1.125,0.000553,0.999447,-7.5,0.754915,0.245085,1.125,A,A,1,1534,271,271
